organization_id,organization_name,recovery_lane,query_pack,candidate_url,candidate_domain,discovery_status,validation_reason,validated_website_url
org_fundo_regional_para_a_ci_ncia_e_tecnolog_03443f80,Fundo Regional para a Ciência e Tecnologia,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_terre_di_siena_lab_italy_4acf097a,Terre di Siena Lab,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_r_gion_de_l_ombrie_direction_r_gionale_a_0b745e62,"Région de l'Ombrie - Direction régionale Agriculture, environnement, énergie, culture, divertissement et culture",programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_c_mara_de_comercio_e_industria_de_terras_2f4c039f,Cámara de Comercio e Industria de Terrasa,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_cosmos_education_clg_education_ireland_3a8c2951,Cosmos Education CLG (Education),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_syndicat_mixte_d_amenagement_et_de_gesti_f9924944,SYNDICAT MIXTE D'AMENAGEMENT ET DE GESTION DU PARC NATUREL REGIONAL DE MILLEVACHES EN LIMOUSIN (DIRECTION),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_brest_metropole_strategy_division_france_f2185657,Brest metropole (Strategy division),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_brest_metropole_france_fbf2d3a8,Brest metropole,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universit_des_etudes_de_padoue_interuniv_695c7ff6,Université des Etudes de Padoue - Interuniversity research centre of public economics CRIEP,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_chambre_officielle_de_commerce_d_industr_ae7cc496,"Chambre Officielle de Commerce, d'Industrie et de Navégation de Seville",programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_university_of_galway_college_of_science_bf95a87d,University of Galway (College of Science and Engineering),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_sustainable_energy_authority_ireland_sea_3cdd57b1,Sustainable Energy Authority Ireland (SEAI: Research Innovation and Electricity),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_dundalk_institute_of_technology_regional_7609540c,Dundalk Institute of Technology (Regional Development Centre),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_sociedad_de_promoci_n_econ_mica_de_gran_95c9cd4d,Sociedad de Promoción Económica de Gran Canaria (Promoción Económica ),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_blue_bioeconomy_colab_n_a_portugal_6b499ed1,Blue Bioeconomy CoLAB (N/A),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_centro_interdisciplinar_de_investiga_o_m_2d48193b,Centro Interdisciplinar de Investigação Marinha e Ambiental (CIIMAR),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_axencia_galega_de_innovaci_n_rea_de_serv_afa35b7e,Axencia Galega de Innovación (Área de Servizos),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_galp_r_a_de_vigo_a_guarda_gerencia_spain_7ef6ca72,GALP Ría de Vigo - A Guarda (Gerencia),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_itsas_garapen_elkartea_flag_grupo_de_acc_25b57b5b,ITSAS GARAPEN ELKARTEA FLAG (Grupo de Acción Local Pesquero),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_n_hazi_fundazioa_administraci_n_4e4fa96d,Fundación Hazi Fundazioa (Administración),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_agencia_estatal_consejo_superior_de_inve_8af1bd89,Agencia Estatal Consejo Superior de Investigaciones Científicas (Instituto Español de Oceanografía del CSIC),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidad_del_pa_s_vasco_euskal_herrik_ddd564ad,Universidad del País Vasco/Euskal Herriko Unibertsitatea (PLENTZIA MARINE STATION),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidad_de_las_palmas_de_gran_canari_024f02bc,"Universidad de Las Palmas de Gran Canaria (Vicerrectorado de Internacionalización, Movilidad y Proyección Internacional)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_sociedad_de_promoci_n_econ_mica_de_gran_b3dc8c5d,Sociedad de Promoción Económica de Gran Canaria,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_blue_bioeconomy_colab_portugal_43cbedab,Blue Bioeconomy CoLAB,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_axencia_galega_de_innovaci_n_spain_b855bbec,Axencia Galega de Innovación,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_asociaci_n_nacional_de_fabricantes_de_co_55bc7547,Asociación Nacional de Fabricantes de Conservas de Pescados y Mariscos - Centro Técnico Nacional de Conservación de Productos de la Pesca,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_galp_r_a_de_vigo_a_guarda_spain_facc9331,GALP Ría de Vigo - A Guarda,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_n_hazi_fundazioa_spain_fee44038,Fundación Hazi Fundazioa,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_bba_associa_o_nacional_para_os_biorecurs_2caa9fc9,BBA - Associação Nacional para os Biorecursos Marinhos e Biotecnologia Azul,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_mestna_ob_ina_nova_gorica_slovenia_24b4d2cb,MESTNA OBČINA NOVA GORICA,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_agence_de_d_veloppement_conomique_r_gion_7307214f,Agence de développement économique régional de Sarajevo SERDA,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_prism_social_enterprise_srl_italy_700272f8,PRISM Social Enterprise srl,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_fundaci_institut_en_energia_de_catalunya_a2b1798f,Fundació Institut en Energia de Catalunya (Marine Energies Testing Platform of Catalonia ),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_consiglio_nazionale_delle_ricerche_istit_aeca65ba,Consiglio Nazionale delle Ricerche (Istituto di Ingegneria del Mare),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_ceo_companhia_da_energia_oce_nica_s_a_ad_fc8557ff,CEO Companhia da Energia Oceânica S.A. (Administração),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_biscay_marine_energy_platform_s_a_techni_0631611f,Biscay Marine Energy Platform S.A. (Technical Department),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_n_instituto_de_hidr_ulica_ambien_9444ec1f,Fundación Instituto de Hidráulica Ambiental de Cantabria (EUROPEAN PROJECTS ),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_ideas_3403_s_l_administraci_n_spain_12030ad2,Ideas 3403 S.L. (Administración),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidade_de_tr_s_os_montes_e_alto_do_dd7658e1,UNIVERSIDADE DE TRÁS-OS-MONTES E ALTO DOURO (Gabinete de Projetos e Financiamento Externo),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_turismo_centro_de_portugal_departamento_e1717b37,Turismo Centro de Portugal (Departamento de Estratégia e Operação),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_associa_o_salvador_angaria_o_de_fundos_p_d61e6ec5,Associação Salvador (Angariação de Fundos),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidade_da_coru_a_grupo_de_investig_646cceed,Universidade da Coruña (Grupo de Investigación en Historia de la Arquitectura),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_asociaci_n_canaria_de_startups_empresas_5096c67a,"Asociación Canaria de Startups, Empresas de Base Tecnológica e Inversores Ángeles (Projects)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_consulta_europa_projects_and_innovation_8cc453b1,Consulta Europa Projects and Innovation (Consulta Europa Projects and Innovation),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_adms_associa_o_de_desenvolvimento_adms_a_5be937ae,ADMS - Associação de Desenvolvimento (ADMS - Associação de Desenvolvimento Mais Surf),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_associa_o_diogo_de_azambuja_escola_profi_e4e41839,ASSOCIAÇÃO DIOGO DE AZAMBUJA (ESCOLA PROFISSIONAL E DE DESENVOLVIMENTO RURAL DO BAIXO MONDEGO),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidade_do_porto_faculdade_de_arqui_b49ec6fd,Universidade do Porto (Faculdade de Arquitetura da Universidade do Porto),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_ad_elo_associa_o_de_desenvolvimento_loca_a8ce03a3,AD ELO - Associação de Desenvolvimento Local da Bairrada e Mondego (Development Departement),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_medatlantia_consultor_a_europea_s_coop_g_178bc072,Medatlantia Consultoría Europea S.Coop Galega (Proyectos europeos),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidad_de_las_palmas_de_gran_canari_71c4a437,Universidad de Las Palmas de Gran Canaria (Instituto Universitario de Turismo y Desarrollo Económico Sostenible),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_xunta_de_galicia_direcci_n_general_de_de_4c99cc95,Xunta de Galicia (Dirección General de Desarrollo Pesquero),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_asociaci_n_canaria_de_startups_empresas_c4889cf1,"Asociación Canaria de Startups, Empresas de Base Tecnológica e Inversores Ángeles",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_consulta_europa_projects_and_innovation_4a9da383,Consulta Europa Projects and Innovation,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_adms_associa_o_de_desenvolvimento_mais_s_c09b29da,ADMS - Associação de Desenvolvimento Mais Surf,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_ad_elo_associa_o_de_desenvolvimento_loca_88862c56,AD ELO - Associação de Desenvolvimento Local da Bairrada e Mondego,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_medatlantia_consultor_a_europea_s_coop_g_9d6a2c4c,Medatlantia Consultoría Europea S.Coop Galega,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_xunta_de_galicia_direcci_n_general_de_po_65dda662,Xunta de Galicia (Dirección General de Política de Cohesión y Fondos Europeos),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_eixo_atl_ntico_international_affairs_and_3f53bfb5,Eixo Atlántico (International Affairs and EU Projects),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_instituto_polit_cnico_de_viana_do_castel_a1b2a04d,Instituto Politécnico de Viana do Castelo (Gabinete de Mobilidade e Cooperação Internacional),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_munic_pio_de_braga_divis_o_de_funding_fu_237242b7,"Município de Braga (Divisão de Funding, Fundos Comunitários e Relações Internacionais)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_turismo_do_porto_e_norte_de_portugal_e_r_529fdfbf,"Turismo do Porto e Norte de Portugal, E.R. (Departamento Operacional)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_instituto_ourensano_de_desarrollo_econ_m_b7013eb3,INSTITUTO OURENSANO DE DESARROLLO ECONÓMICO (EUROPEAN PROJECTS AND MANAGEMENT AREA),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_deputaci_n_ourense_seccion_planificacion_54288fe5,"DEPUTACIÓN OURENSE (SECCION PLANIFICACION, SEGUIMENTOS INVERSIONES Y PROYECTOS EUROPEOS)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_turismo_do_porto_e_norte_de_portugal_e_r_2b32b425,"Turismo do Porto e Norte de Portugal, E.R.",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_irish_bioeconomy_foundation_ibf_eu_irela_ffbc7007,Irish Bioeconomy Foundation (IBF-EU),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_liverpool_john_moores_university_united_9906b035,Liverpool John Moores University,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidade_da_coru_a_centro_interdisci_3ef79053,Universidade da Coruña (Centro Interdisciplinar de Química y Biología),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_seafood_legacy_sl_not_applicable_spain_c9af1819,Seafood Legacy SL (Not applicable),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_instituto_de_investigaciones_marinas_age_71b9e5c1,Instituto de Investigaciones Marinas - Agencia Estatal Consejo Superior de Investigaciones Científicas (Integrated marine ecology),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidad_de_las_palmas_de_gran_canari_f16391d0,Universidad de Las Palmas de Gran Canaria (Instituto Universitario Acuicultura Sostenible y Ecosistemas Marinos ),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidade_dos_a_ores_servi_o_de_ci_nc_a0a647d4,Universidade dos Açores (Serviço de Ciência e Tecnologia),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_seafood_legacy_sl_spain_f3ef9ca1,Seafood Legacy SL,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_groupement_d_int_r_t_public_littoral_en_7f736f56,Groupement d'Intérêt Public Littoral en Nouvelle-Aquitaine (Aménagement Durable ),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_commune_de_plomeur_finist_re_france_476e4b23,Commune de Plomeur (Finistère),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_comit_r_gional_du_tourisme_de_nouvelle_a_93e11ffb,Comité Régional du Tourisme de Nouvelle-Aquitaine (Tourisme),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_office_national_des_forets_agence_landes_4d99d9a0,OFFICE NATIONAL DES FORETS AGENCE LANDES NORD AQUITAINE (ONF AGENCE LANDES NORD AQUITAINE),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_national_tourism_development_authority_w_3bc1d98e,National Tourism Development Authority (Wild Atlantic Way),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_atout_france_observation_qualit_d_velopp_d0a87ed8,"Atout France (Observation, qualité, développement durable de l'offre)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_office_de_tourisme_pays_basque_pyren_es_371d0348,OFFICE DE TOURISME PAYS BASQUE (Pyrenées Atlantiques),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universit_de_pau_et_des_pays_de_l_adour_6681ce54,Université de Pau et des Pays de l'Adour (TRansitions Energétiques et Environnementales UMR 6031),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_basque_country_urban_community_communaut_546d72ba,Basque Country Urban Community (Communauté d'Agglomération Pays Basque),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_asociacion_cluster_alimentario_de_galici_0ac8f09e,ASOCIACION CLUSTER ALIMENTARIO DE GALICIA (UNITEC),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_inovcluster_associa_o_do_cluster_agroind_0150294e,InovCluster – Associação do Cluster Agroindustrial do Centro,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_n_azti_azti_fundazioa_marine_and_d2ebb98b,Fundación AZTI - AZTI Fundazioa (Marine and Food Research),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_innobasque_basque_innovation_agency_inno_13e20645,Innobasque - Basque Innovation Agency (Innovation),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_leartiker_s_coop_polymer_technology_spai_183595ff,Leartiker S. Coop. (Polymer Technology),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_innobasque_basque_innovation_agency_spai_3676e6b5,Innobasque - Basque Innovation Agency,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_n_canaria_para_la_reforestaci_n_c68b7788,Fundación Canaria para la Reforestación,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_viceconsejer_a_de_lucha_contra_el_cambio_12960b86,Viceconsejería de Lucha contra el Cambio,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_universidade_nova_de_lisboa_faculdade_de_4027a282,Universidade NOVA de Lisboa – Faculdade de Ciências e Tecnologia,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_associa_o_parque_de_ci_ncia_almada_set_b_3364bdec,Associação Parque de Ciência Almada/Setúbal - MADAN PARQUE,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_corporaci_n_tecnol_gica_de_andaluc_a_spa_102975c8,Corporación Tecnológica de Andalucía,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_sociedade_portuguesa_de_inova_o_portugal_19309f29,Sociedade Portuguesa de Inovação,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_campus_de_excelencia_internacional_del_m_9a0d7649,Campus de Excelencia Internacional del Mar,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_n_centro_de_las_nuevas_tecnolog_e9696cd8,Fundación Centro de las Nuevas Tecnologías del Agua,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_fundaci_universit_ria_balmes_spain_94c623ce,Fundació Universitària Balmes,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_wwf_m_diterran_e_italy_c1ed6fc3,WWF Méditerranée,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_regione_piemonte_settore_sviluppo_energe_3d153630,REGIONE PIEMONTE - Settore Sviluppo Energetico Sostenibile,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_d_putation_de_g_rone_spain_5ae6c35d,DÉPUTATION DE GÉRONE,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_compagnia_di_san_paolo_italy_63383705,COMPAGNIA DI SAN PAOLO,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_agence_de_l_energie_et_d_veloppement_dur_b7d5d68a,AGENCE DE L'ENERGIE ET DÉVELOPPEMENT DURABLE,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_federaci_n_andaluza_de_municipios_y_prov_b8fcc559,Federación Andaluza de Municipios y Provincias,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_federaci_n_valenciana_de_municipios_y_pr_7be22d7b,Federación Valenciana de Municipios y Provincias,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_universit_de_camerino_cole_de_bioscience_eef2453f,Université de Camerino - École de biosciences et de médecine vétérinaire,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_fund_de_la_com_valenciana_para_la_invest_51cb1114,"Fund de la Com. Valenciana para la investigación, promoción y estudios comerciales de Valenciaport",programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_azienda_autonoma_di_soggiorno_e_turismo_713b831d,Azienda Autonoma di Soggiorno e Turismo di Termoli,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_agenzia_per_l_energia_del_friuli_venezia_32f4a74a,Agenzia per l’energia del Friuli Venezia Giulia,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_ag_ncia_de_energia_e_ambiente_da_arr_bid_b56fe163,Agência de Energia e Ambiente da Arrábida,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_citt_metropolitana_di_bologna_italy_73a35733,Città Metropolitana di Bologna,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_enea_agence_nationale_italienne_pour_les_cd7f1bb5,"ENEA - Agence Nationale Italienne pour les Nouvelles Technologies, l'Energie et le Développement Economique Durable (Roma)",programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_federalimentare_servizi_srl_italy_d62e5398,FEDERALIMENTARE SERVIZI SRL,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_norges_teknisk_naturvitenskapelige_unive_e06e9b5a,Norges teknisk-naturvitenskapelige universitet (Institutt for elektroniske systemer),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_service_hydrographique_et_oc_anographiqu_9640cc67,Service Hydrographique et Océanographique de la Marine (Sciences et Techniques Marines/Acoustique Sous-Marine),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_centre_d_tudes_et_d_expertise_sur_les_ri_1a1bb306,"Centre d'études et d'expertise sur les risques, l'environnement, la mobilité et l'aménagement (Direction Eau, mer et fleuves)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_greenov_ites_das_france_97afc1bc,GREENOV-ITES (DAS),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_mood_conseil_pole_d_aide_l_innovation_fr_e7289469,MOOD CONSEIL (Pole d'aide à l'innovation),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_atlantic_technological_university_killyb_3626e5a2,Atlantic Technological University (Killybegs Marine Cluster),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universit_le_havre_normandie_university_1ba015fa,Université Le Havre Normandie (University of Le Havre Normandy),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_south_east_technological_university_walt_2bb81367,South East Technological University (Walton Institute),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_dar_s_na_gaeltachta_research_and_sector_dcb73235,Údarás na Gaeltachta (Research and Sectoral Development),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_bulgaria_namrb_org_b893377b,Национално Сдружение на Общините в Република България,own_site_not_ready,,,,pending_wave2,no_published_email_in_current_evidence,http://www.namrb.org
org_viceconsejer_a_de_acci_n_exterior_del_go_e8706f0b,Viceconsejería de Acción Exterior del Gobierno de,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_international_iberian_nanotechnology_lab_8e00cd5d,International Iberian Nanotechnology Laboratory,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_energy_agency_of_savinjska_ale_ka_and_ko_eada00b5,"Energy Agency of Savinjska, Šaleška and Koroška Region",programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
org_pays_pyr_n_es_m_diterran_e_granular_fran_5adcfbdd,Pays Pyrénées Méditerranée (GRANULAR),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_donegal_county_council_county_house_irel_533ad88c,Donegal County Council (County House),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_gip_g_rontop_le_nouvelle_aquitaine_gip_g_719f5d23,GIP Gérontopôle Nouvelle-Aquitaine (GIP Gérontopôle Nouvelle-Aquitaine),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_university_college_dublin_mechanical_and_67f5037f,University College Dublin (Mechanical and Materials Engineering and Civil Engineering),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_university_college_dublin_school_of_civi_ddf7133f,University College Dublin (School of Civil Engineering and School of Biology and Environmental Science),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidad_de_la_laguna_vicerrectorado_13a7c6e2,Universidad de La Laguna (Vicerrectorado de Investigación y Transferencia),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_instituto_de_ci_ncias_sociais_da_univers_4b315ace,Instituto de Ciências Sociais da Universidade de Lisboa (ICS-ULisboa),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_greenvolt_comunidades_chief_executive_of_78c0c218,Greenvolt Comunidades (Chief Executive Office ),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidade_da_coru_a_oficina_de_transf_809311f2,Universidade da Coruña (Oficina de Transferencia de Resultados de la Investigación),programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_universidad_de_la_laguna_vicerrectorado_5d9a1ed3,"Universidad de La Laguna (Vicerrectorado de Investigación, Transferencia y Campus Santa Cruz y Sur)",programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_instituto_de_ci_ncias_sociais_da_univers_3a3e7fdf,Instituto de Ciências Sociais da Universidade de Lisboa,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_greenvolt_comunidades_portugal_161f81a9,Greenvolt Comunidades,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_dcu_ryan_academy_for_entrepreneurs_irela_958f7ce6,DCU Ryan Academy for Entrepreneurs,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_vertigo_lab_france_13996027,Vertigo Lab,programme_or_project_site,,,,skipped_existing_evidence_sufficient,wave1_promoted_from_published_contact,
org_greece_d43a5dd5,ΕΠΙΜΕΛΗΤΗΡΙΟ ΗΛΕΙΑΣ,programme_or_project_site,,,,pending_wave2,no_published_email_in_current_evidence,
