organization_id,organization_name,website_url,contact_url,fetch_target_url,fetch_status,emails_found_raw,selected_email,email_status,email_source_url,email_source_type,contact_name,contact_role,lead_readiness,enriched_at_utc,notes,website_discovery_status,website_discovery_source,validated_website_url,contact_quality_tier,ready_reason,recovery_lane
org_seafood_legacy_sl_not_applicable_spain_c9af1819,Seafood Legacy SL (Not applicable),,https://keep.eu/projects/31285/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_instituto_de_investigaciones_marinas_age_71b9e5c1,Instituto de Investigaciones Marinas - Agencia Estatal Consejo Superior de Investigaciones Científicas (Integrated marine ecology),,https://keep.eu/projects/31285/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidad_de_las_palmas_de_gran_canari_f16391d0,Universidad de Las Palmas de Gran Canaria (Instituto Universitario Acuicultura Sostenible y Ecosistemas Marinos ),,https://keep.eu/projects/31285/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidade_dos_a_ores_servi_o_de_ci_nc_a0a647d4,Universidade dos Açores (Serviço de Ciência e Tecnologia),,https://keep.eu/projects/31285/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_seafood_legacy_sl_spain_f3ef9ca1,Seafood Legacy SL,,https://keep.eu/projects/31285/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/cliraqua,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_groupement_d_int_r_t_public_littoral_en_7f736f56,Groupement d'Intérêt Public Littoral en Nouvelle-Aquitaine (Aménagement Durable ),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_commune_de_plomeur_finist_re_france_476e4b23,Commune de Plomeur (Finistère),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_comit_r_gional_du_tourisme_de_nouvelle_a_93e11ffb,Comité Régional du Tourisme de Nouvelle-Aquitaine (Tourisme),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_office_national_des_forets_agence_landes_4d99d9a0,OFFICE NATIONAL DES FORETS AGENCE LANDES NORD AQUITAINE (ONF AGENCE LANDES NORD AQUITAINE),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_national_tourism_development_authority_w_3bc1d98e,National Tourism Development Authority (Wild Atlantic Way),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_atout_france_observation_qualit_d_velopp_d0a87ed8,"Atout France (Observation, qualité, développement durable de l'offre)",,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_office_de_tourisme_pays_basque_pyren_es_371d0348,OFFICE DE TOURISME PAYS BASQUE (Pyrenées Atlantiques),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universit_de_pau_et_des_pays_de_l_adour_6681ce54,Université de Pau et des Pays de l'Adour (TRansitions Energétiques et Environnementales UMR 6031),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_basque_country_urban_community_communaut_546d72ba,Basque Country Urban Community (Communauté d'Agglomération Pays Basque),,https://keep.eu/projects/31275/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_asociacion_cluster_alimentario_de_galici_0ac8f09e,ASOCIACION CLUSTER ALIMENTARIO DE GALICIA (UNITEC),,https://keep.eu/projects/31261/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_inovcluster_associa_o_do_cluster_agroind_0150294e,InovCluster – Associação do Cluster Agroindustrial do Centro,,https://keep.eu/projects/31261/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_fundaci_n_azti_azti_fundazioa_marine_and_d2ebb98b,Fundación AZTI - AZTI Fundazioa (Marine and Food Research),,https://keep.eu/projects/31259/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_innobasque_basque_innovation_agency_inno_13e20645,Innobasque - Basque Innovation Agency (Innovation),,https://keep.eu/projects/31259/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_leartiker_s_coop_polymer_technology_spai_183595ff,Leartiker S. Coop. (Polymer Technology),,https://keep.eu/projects/31259/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_innobasque_basque_innovation_agency_spai_3676e6b5,Innobasque - Basque Innovation Agency,,https://keep.eu/projects/31259/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_fundaci_n_canaria_para_la_reforestaci_n_c68b7788,Fundación Canaria para la Reforestación,,https://keep.eu/projects/23646/,https://mac-interreg.org/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_23646,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_viceconsejer_a_de_lucha_contra_el_cambio_12960b86,Viceconsejería de Lucha contra el Cambio,,https://keep.eu/projects/23643/,https://mac-interreg.org/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_23643,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_universidade_nova_de_lisboa_faculdade_de_4027a282,Universidade NOVA de Lisboa – Faculdade de Ciências e Tecnologia,,https://keep.eu/projects/22115/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_associa_o_parque_de_ci_ncia_almada_set_b_3364bdec,Associação Parque de Ciência Almada/Setúbal - MADAN PARQUE,,https://keep.eu/projects/22115/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_corporaci_n_tecnol_gica_de_andaluc_a_spa_102975c8,Corporación Tecnológica de Andalucía,,https://keep.eu/projects/22115/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_sociedade_portuguesa_de_inova_o_portugal_19309f29,Sociedade Portuguesa de Inovação,,https://keep.eu/projects/22115/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_campus_de_excelencia_internacional_del_m_9a0d7649,Campus de Excelencia Internacional del Mar,,https://keep.eu/projects/22115/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_fundaci_n_centro_de_las_nuevas_tecnolog_e9696cd8,Fundación Centro de las Nuevas Tecnologías del Agua,,https://keep.eu/projects/22115/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_fundaci_universit_ria_balmes_spain_94c623ce,Fundació Universitària Balmes,,https://keep.eu/projects/27366/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27366,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_wwf_m_diterran_e_italy_c1ed6fc3,WWF Méditerranée,,https://keep.eu/projects/27366/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27366,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_regione_piemonte_settore_sviluppo_energe_3d153630,REGIONE PIEMONTE - Settore Sviluppo Energetico Sostenibile,,https://keep.eu/projects/27365/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_d_putation_de_g_rone_spain_5ae6c35d,DÉPUTATION DE GÉRONE,,https://keep.eu/projects/27365/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_compagnia_di_san_paolo_italy_63383705,COMPAGNIA DI SAN PAOLO,,https://keep.eu/projects/27365/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_agence_de_l_energie_et_d_veloppement_dur_b7d5d68a,AGENCE DE L'ENERGIE ET DÉVELOPPEMENT DURABLE,,https://keep.eu/projects/27365/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_federaci_n_andaluza_de_municipios_y_prov_b8fcc559,Federación Andaluza de Municipios y Provincias,,https://keep.eu/projects/27362/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27362,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_federaci_n_valenciana_de_municipios_y_pr_7be22d7b,Federación Valenciana de Municipios y Provincias,,https://keep.eu/projects/27362/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27362,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_universit_de_camerino_cole_de_bioscience_eef2453f,Université de Camerino - École de biosciences et de médecine vétérinaire,,https://keep.eu/projects/27362/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27362,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_fund_de_la_com_valenciana_para_la_invest_51cb1114,"Fund de la Com. Valenciana para la investigación, promoción y estudios comerciales de Valenciaport",,https://keep.eu/projects/27359/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27359,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_azienda_autonoma_di_soggiorno_e_turismo_713b831d,Azienda Autonoma di Soggiorno e Turismo di Termoli,,https://keep.eu/projects/27359/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27359,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_agenzia_per_l_energia_del_friuli_venezia_32f4a74a,Agenzia per l’energia del Friuli Venezia Giulia,,https://keep.eu/projects/27357/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_ag_ncia_de_energia_e_ambiente_da_arr_bid_b56fe163,Agência de Energia e Ambiente da Arrábida,,https://keep.eu/projects/27357/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_citt_metropolitana_di_bologna_italy_73a35733,Città Metropolitana di Bologna,,https://keep.eu/projects/27357/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_enea_agence_nationale_italienne_pour_les_cd7f1bb5,"ENEA - Agence Nationale Italienne pour les Nouvelles Technologies, l'Energie et le Développement Economique Durable (Roma)",,https://keep.eu/projects/27356/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_federalimentare_servizi_srl_italy_d62e5398,FEDERALIMENTARE SERVIZI SRL,,https://keep.eu/projects/27356/,https://interreg-med.eu/,ok,,,email_not_found_form_only,,,,,not_outreach_ready,2026-06-07T16:20:17Z,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,pending_wave2,wave1_existing_evidence_only,,,,programme_or_project_site
org_norges_teknisk_naturvitenskapelige_unive_e06e9b5a,Norges teknisk-naturvitenskapelige universitet (Institutt for elektroniske systemer),,https://keep.eu/projects/31287/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_service_hydrographique_et_oc_anographiqu_9640cc67,Service Hydrographique et Océanographique de la Marine (Sciences et Techniques Marines/Acoustique Sous-Marine),,https://keep.eu/projects/31287/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_centre_d_tudes_et_d_expertise_sur_les_ri_1a1bb306,"Centre d'études et d'expertise sur les risques, l'environnement, la mobilité et l'aménagement (Direction Eau, mer et fleuves)",,https://keep.eu/projects/31287/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_greenov_ites_das_france_97afc1bc,GREENOV-ITES (DAS),,https://keep.eu/projects/31287/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_mood_conseil_pole_d_aide_l_innovation_fr_e7289469,MOOD CONSEIL (Pole d'aide à l'innovation),,https://keep.eu/projects/31287/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_atlantic_technological_university_killyb_3626e5a2,Atlantic Technological University (Killybegs Marine Cluster),,https://keep.eu/projects/31282/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universit_le_havre_normandie_university_1ba015fa,Université Le Havre Normandie (University of Le Havre Normandy),,https://keep.eu/projects/31282/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_south_east_technological_university_walt_2bb81367,South East Technological University (Walton Institute),,https://keep.eu/projects/31269/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/satcomm,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/satcomm,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
