organization_id,organization_name,organization_type,partner_country,partner_region,source_dataset,source_wave,source_project_ids,source_project_names,source_project_urls,website_url,contact_url,documents_url,score,score_reason,suggested_angle,dedupe_key,normalization_notes
org_laborat_rio_da_paisagem_water_resources_13c5cbe1,Laboratório da Paisagem (Water Resources),Unknown,Portugal,Guimarães,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,laboratório da paisagem (water resources::Portugal,
org_cvr_centro_para_a_valoriza_o_de_res_duos_646dd554,CVR - Centro para a Valorização de Resíduos (CVR-Centro para a Valorização de Resíduos (Investigação e Desenvolvimento Tecnológico)),Unknown,Portugal,Guimarães,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,cvr - centro para a valorização de resíduos (cvr-centro para a valorização de resíduos (investigação e desenvolvimento tecnológico::Portugal,
org_sociedad_para_el_desarrollo_regional_de_43150b69,Sociedad para el Desarrollo Regional de Cantabria - SODERCAN (Dirección de Prospección de Nuevos Mercados e Internacionalización),Regional Authority,Spain,SANTANDER,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,sociedad para el desarrollo regional de cantabria - sodercan (dirección de prospección de nuevos mercados e internacionalización::Spain,
org_agrupaci_n_de_sociedades_asturianas_de_t_779a63f4,AGRUPACIÓN DE SOCIEDADES ASTURIANAS DE TRABAJO ASOCIADO Y ECONOMÍA SOCIAL (INNOVATION),Unknown,Spain,Gijón,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,agrupación de sociedades asturianas de trabajo asociado y economía social (innovation::Spain,
org_gobierno_del_principado_de_asturias_dire_a7c2c710,Gobierno del Principado de Asturias (Dirección General de Medio Ambiente),Government / Ministry,Spain,Oviedo,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,gobierno del principado de asturias (dirección general de medio ambiente::Spain,
org_m_i_k_s_coop_mik_spain_132e1de3,M.I.K. S.COOP (MIK ),Unknown,Spain,Oñati,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,m.i.k. s.coop (mik ::Spain,
org_cvr_centro_para_a_valoriza_o_de_res_duos_d28c1e93,CVR - Centro para a Valorização de Resíduos,Unknown,Portugal,Guimarães,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,cvr - centro para a valorização de resíduos::Portugal,
org_sociedad_para_el_desarrollo_regional_de_acaeac09,Sociedad para el Desarrollo Regional de Cantabria - SODERCAN,Regional Authority,Spain,Santander,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,sociedad para el desarrollo regional de cantabria - sodercan::Spain,
org_agrupaci_n_de_sociedades_asturianas_de_t_4c1235ae,AGRUPACIÓN DE SOCIEDADES ASTURIANAS DE TRABAJO ASOCIADO Y ECONOMÍA SOCIAL,Unknown,Spain,Gijón,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,agrupación de sociedades asturianas de trabajo asociado y economía social::Spain,
org_gobierno_del_principado_de_asturias_vice_a94296bc,Gobierno del Principado de Asturias (Viceconsejería de Medio Ambiente y Cambio Climático),Government / Ministry,Spain,Oviedo,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,gobierno del principado de asturias (viceconsejería de medio ambiente y cambio climático::Spain,
org_m_i_k_s_coop_spain_d4dd1f8a,M.I.K. S.COOP,Unknown,Spain,Oñati,interreg_mac,wave3,EAPA_0035/2022,BluePoint - Blue circular economy of marine plastics,https://keep.eu/projects/31253/,,https://keep.eu/projects/31253/,,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,m.i.k. s.coop::Spain,
org_limerick_institute_of_technology_ireland_e71dbbac,Limerick Institute of Technology,Unknown,Ireland,Limerick,interreg_mac,wave3,22112,Capitalising climate change projects in risk management for a better Atlantic Area resilience,https://keep.eu/projects/22112/,,https://keep.eu/projects/22112/,,3.4,2014-2020 closed; knowledge-transfer signal; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",limerick institute of technology::Ireland,
org_swansea_university_united_kingdom_4f179640,Swansea University,University / Research,United Kingdom,Swansea,interreg_mac,wave3,22103 | 19367,New opportunities for more competitive and sustainable blue growth in the Atlantic Area | Multi-model investigation of tidal energy converter reliability,https://keep.eu/projects/22103/ | https://keep.eu/projects/19367/,,https://keep.eu/projects/22103/,https://keep.eu/api/project-attachment/50671/get_file/ | https://keep.eu/api/project-attachment/50672/get_file/ | https://keep.eu/api/project-attachment/50673/get_file/ | https://keep.eu/api/project-attachment/50674/get_file/ | https://keep.eu/api/project-attachment/50675/get_file/ | https://keep.eu/api/project-attachment/50676/get_file/ | https://keep.eu/api/project-attachment/50677/get_file/ | https://keep.eu/api/project-attachment/50678/get_file/ | https://keep.eu/api/project-attachment/51003/get_file/ | https://keep.eu/api/project-attachment/51004/get_file/ | https://keep.eu/api/project-attachment/51005/get_file/ | https://keep.eu/api/project-attachment/51006/get_file/ | https://keep.eu/api/project-attachment/51007/get_file/,3.4,2014-2020 closed; business-facing beneficiaries; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,swansea university::United Kingdom,merged_from=2_rows
org_water_efficiency_network_university_of_b_e06614ce,"Water Efficiency Network, University of Bath",University / Research,United Kingdom,Bath,interreg_mac,wave3,19377,Reducing energy dependency in Atlantic Area water networks,https://keep.eu/projects/19377/,,https://keep.eu/projects/19377/,https://keep.eu/api/project-attachment/4139/get_file/ | https://keep.eu/api/project-attachment/4140/get_file/ | https://keep.eu/api/project-attachment/4141/get_file/ | https://keep.eu/api/project-attachment/4142/get_file/ | https://keep.eu/api/project-attachment/4143/get_file/ | https://keep.eu/api/project-attachment/4144/get_file/ | https://keep.eu/api/project-attachment/4145/get_file/ | https://keep.eu/api/project-attachment/4146/get_file/ | https://keep.eu/api/project-attachment/4147/get_file/ | https://keep.eu/api/project-attachment/4149/get_file/ | https://keep.eu/api/project-attachment/4150/get_file/ | https://keep.eu/api/project-attachment/4151/get_file/ | https://keep.eu/api/project-attachment/4152/get_file/ | https://keep.eu/api/project-attachment/4161/get_file/ | https://keep.eu/api/project-attachment/4174/get_file/ | https://keep.eu/api/project-attachment/4168/get_file/ | https://keep.eu/api/project-attachment/4169/get_file/ | https://keep.eu/api/project-attachment/4170/get_file/ | https://keep.eu/api/project-attachment/4175/get_file/ | https://keep.eu/api/project-attachment/4176/get_file/ | https://keep.eu/api/project-attachment/4177/get_file/ | https://keep.eu/api/project-attachment/4178/get_file/ | https://keep.eu/api/project-attachment/4179/get_file/,3.4,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,"water efficiency network, university of bath::United Kingdom",
org_university_of_strathclyde_united_kingdom_9aa084de,University of Strathclyde,University / Research,United Kingdom,Glasgow,interreg_mac,wave3,19355,Adaptation of the Industry 4.0 model to the shipbuilding sector,https://keep.eu/projects/19355/,,https://keep.eu/projects/19355/,https://keep.eu/api/project-attachment/3915/get_file/ | https://keep.eu/api/project-attachment/3916/get_file/ | https://keep.eu/api/project-attachment/3918/get_file/ | https://keep.eu/api/project-attachment/3917/get_file/ | https://keep.eu/api/project-attachment/3920/get_file/ | https://keep.eu/api/project-attachment/3921/get_file/ | https://keep.eu/api/project-attachment/3922/get_file/ | https://keep.eu/api/project-attachment/3919/get_file/,3.4,2014-2020 closed; business-facing beneficiaries; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,university of strathclyde::United Kingdom,
org_chambre_de_commerce_et_d_industrie_nice_13154493,Chambre de Commerce et d’Industrie Nice Côte d’Azur,Chamber of Commerce,France,06005 Nice Cedex 1,interreg_mac,wave3,27348,A model 4 resilient destinations toward tourism recovery: Less is more,https://keep.eu/projects/27348/,,https://keep.eu/projects/27348/,,3.4,2014-2020 closed; business-facing beneficiaries; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,chambre de commerce et d’industrie nice côte d’azur::France,
org_enalia_physis_environmental_research_cen_9f9c4e4a,Enalia Physis Environmental Research Centre,Unknown,Cyprus,2101 Aglantzia,interreg_mac,wave3,23492,Governance and management of Posidonia beach- dune systems across the Mediterranean,https://keep.eu/projects/23492/,,https://keep.eu/projects/23492/,https://keep.eu/api/project-attachment/53941/get_file/,3.4,2014-2020 closed; capacity-building signal; business-facing beneficiaries; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,enalia physis environmental research centre::Cyprus,
org_el_legado_andalusi_andalusian_public_fou_baff3bfc,El legado andalusi Andalusian Public Foundation,Foundation / NGO,Spain,18009 Granada,interreg_mac,wave3,23490,BEYOND EUROPEAN SUSTAINABLE TOURISM MED PATH,https://keep.eu/projects/23490/,,https://keep.eu/projects/23490/,https://keep.eu/api/project-attachment/50871/get_file/ | https://keep.eu/api/project-attachment/50872/get_file/ | https://keep.eu/api/project-attachment/50873/get_file/ | https://keep.eu/api/project-attachment/50874/get_file/ | https://keep.eu/api/project-attachment/50875/get_file/ | https://keep.eu/api/project-attachment/50876/get_file/ | https://keep.eu/api/project-attachment/50877/get_file/ | https://keep.eu/api/project-attachment/50878/get_file/ | https://keep.eu/api/project-attachment/50879/get_file/ | https://keep.eu/api/project-attachment/50880/get_file/ | https://keep.eu/api/project-attachment/50881/get_file/ | https://keep.eu/api/project-attachment/50882/get_file/ | https://keep.eu/api/project-attachment/50883/get_file/ | https://keep.eu/api/project-attachment/50884/get_file/ | https://keep.eu/api/project-attachment/50885/get_file/,3.4,2014-2020 closed; knowledge-transfer signal; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,el legado andalusi andalusian public foundation::Spain,
org_lazio_region_regional_tourism_agency_ita_d895c8ed,Lazio Region - Regional Tourism Agency,Regional Authority,Italy,00185 Rome,interreg_mac,wave3,23490,BEYOND EUROPEAN SUSTAINABLE TOURISM MED PATH,https://keep.eu/projects/23490/,,https://keep.eu/projects/23490/,https://keep.eu/api/project-attachment/50871/get_file/ | https://keep.eu/api/project-attachment/50872/get_file/ | https://keep.eu/api/project-attachment/50873/get_file/ | https://keep.eu/api/project-attachment/50874/get_file/ | https://keep.eu/api/project-attachment/50875/get_file/ | https://keep.eu/api/project-attachment/50876/get_file/ | https://keep.eu/api/project-attachment/50877/get_file/ | https://keep.eu/api/project-attachment/50878/get_file/ | https://keep.eu/api/project-attachment/50879/get_file/ | https://keep.eu/api/project-attachment/50880/get_file/ | https://keep.eu/api/project-attachment/50881/get_file/ | https://keep.eu/api/project-attachment/50882/get_file/ | https://keep.eu/api/project-attachment/50883/get_file/ | https://keep.eu/api/project-attachment/50884/get_file/ | https://keep.eu/api/project-attachment/50885/get_file/,3.4,2014-2020 closed; knowledge-transfer signal; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,lazio region - regional tourism agency::Italy,
org_bsc_business_support_centre_ltd_kranj_re_0ceeeadf,"BSC, Business Support Centre Ltd, Kranj, Regional Development Agency",Regional Authority,Slovenia,4000 Kranj,interreg_mac,wave3,23485,enhancing SUStainable tourism attraction in small fascinating med TOWNS,https://keep.eu/projects/23485/,,https://keep.eu/projects/23485/,https://keep.eu/api/project-attachment/53977/get_file/ | https://keep.eu/api/project-attachment/53978/get_file/,3.4,2014-2020 closed; knowledge-transfer signal; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,"bsc, business support centre ltd, kranj, regional development agency::Slovenia",
org_association_des_nergies_renouvelables_d_20948df2,ASSOCIATION DES ÉNERGIES RENOUVELABLES D'ANDALUCÍA,Association,Spain,29017 MÁLAGA,interreg_mac,wave3,23481,Blue Energy Deployment Alliance,https://keep.eu/projects/23481/,,https://keep.eu/projects/23481/,https://keep.eu/api/project-attachment/51639/get_file/,3.4,2014-2020 closed; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,association des énergies renouvelables d'andalucía::Spain,
org_european_regions_research_and_innovation_cbaa36be,European Regions Research and Innovation Network,Regional Authority,Belgium,1000 Bruxelles,interreg_mac,wave3,23480,Green Growth,https://keep.eu/projects/23480/,,https://keep.eu/projects/23480/,https://keep.eu/api/project-attachment/53786/get_file/ | https://keep.eu/api/project-attachment/53787/get_file/ | https://keep.eu/api/project-attachment/53788/get_file/ | https://keep.eu/api/project-attachment/53789/get_file/ | https://keep.eu/api/project-attachment/53790/get_file/ | https://keep.eu/api/project-attachment/53791/get_file/ | https://keep.eu/api/project-attachment/53792/get_file/,3.4,2014-2020 closed; training/learning signal; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",european regions research and innovation network::Belgium,
org_mediterranean_sea_and_coast_foundation_i_0c897609,Mediterranean Sea and Coast Foundation,Foundation / NGO,Italy,09127 Cagliari,interreg_mac,wave3,23473,Promoting multilevel governance for tuning up biodiversity protection in marine areas,https://keep.eu/projects/23473/,,https://keep.eu/projects/23473/,https://keep.eu/api/project-attachment/53980/get_file/,3.4,2014-2020 closed; knowledge-transfer signal; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,mediterranean sea and coast foundation::Italy,
org_universit_degli_studi_niccol_cusano_ital_4bc64237,Università degli Studi Niccolò Cusano,University / Research,Italy,00166 Rome,interreg_mac,wave3,00054,"Pyrolysis of Dried Sewage Sludge for the Production of Energy and Biochar, as a Multifactor Process for Energy Efficiency and Reduction of Gas Emissions",https://keep.eu/projects/33222/,http://www.unicusano.it,http://www.unicusano.it,,3.35,2021-2027 ongoing; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,università degli studi niccolò cusano::Italy::unicusano.it,
org_obshtina_burgas_bulgaria_burgas_bg_f6645e3b,OBSHTINA BURGAS,Local public authority,Bulgaria,8000 Burgas,interreg_mac,wave3,Euro-MED0200310,Testing New European Bauhaus Solutions for Deep Green Transformation of Cities and Regions in Euro-MED area.,https://keep.eu/projects/29256/,http://www.burgas.bg,http://www.burgas.bg,,3.35,2021-2027 ongoing; Local public authority; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,obshtina burgas::Bulgaria::burgas.bg,
org_crowdpolicy_psifiakes_symmetoxikes_ypire_dfafe031,Crowdpolicy Psifiakes Symmetoxikes Ypiresies IKE,SME,Greece,18345 MOSCHATO - TAVROS,interreg_mac,wave3,Euro-MED0200310,Testing New European Bauhaus Solutions for Deep Green Transformation of Cities and Regions in Euro-MED area.,https://keep.eu/projects/29256/,,https://keep.eu/projects/29256/,,3.35,2021-2027 ongoing; business-facing beneficiaries; SME; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,crowdpolicy psifiakes symmetoxikes ypiresies ike::Greece,
org_greece_pkm_gov_gr_808f037c,ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,Regional public authority,Greece,54655 Thessaloniki,interreg_mac,wave3,Euro-MED0200310,Testing New European Bauhaus Solutions for Deep Green Transformation of Cities and Regions in Euro-MED area.,https://keep.eu/projects/29256/,http://www.pkm.gov.gr,http://www.pkm.gov.gr,,3.35,2021-2027 ongoing; Regional public authority; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,περιφερεια κεντρικης μακεδονιας::Greece::pkm.gov.gr,
org_instituto_tecnol_gico_de_canarias_s_a_it_485083be,Instituto Tecnológico de Canarias S.A. - ITC,Private Company,Spain,38009 Santa Cruz de Tenerife,interreg_mac,wave3,23635 | 23628,IMPROVING THE QUALITY OF COASTAL AND BATHING WATERS | INFRASTRUCTURE PLANNING AND RISK MANAGEMENT TOOLS FOR THE DEVELOPMENT OF CLIMATE-RESILIENT COASTAL ECONOMIES IN WEST AFRICA,https://keep.eu/projects/23635/ | https://keep.eu/projects/23628/,,https://keep.eu/projects/23635/,https://keep.eu/api/project-attachment/55786/get_file/ | https://keep.eu/api/project-attachment/55787/get_file/,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,instituto tecnológico de canarias s.a. - itc::Spain,merged_from=2_rows
org_ente_p_blico_empresarial_consejo_insular_945d4ec3,Ente Público Empresarial Consejo Insular de la Energía,Unknown,Spain,35003 Las Palmas de Gran Canaria,interreg_mac,wave3,23624,METEOROLOGICAL AND OCEAN OBSERVATION SYSTEM AS A TOOL FOR BUILDING RESILIENCE AND ADAPTATION TO CLIMATE CHANGE IN THE SPACE OF COOPERATION,https://keep.eu/projects/23624/,,https://keep.eu/projects/23624/,https://keep.eu/api/project-attachment/56043/get_file/ | https://keep.eu/api/project-attachment/56044/get_file/ | https://keep.eu/api/project-attachment/56045/get_file/ | https://keep.eu/api/project-attachment/56046/get_file/ | https://keep.eu/api/project-attachment/56047/get_file/ | https://keep.eu/api/project-attachment/56048/get_file/,3.35,2014-2020 closed; capacity-building signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,ente público empresarial consejo insular de la energía::Spain,
org_cabildo_de_fuerteventura_spain_4956599d,Cabildo de Fuerteventura,Unknown,Spain,35600 Puerto del Rosario,interreg_mac,wave3,23612,"CAPITALISATION OF THE PROGRAMME FOR BUSINESS, TECHNOLOGICAL, ENTREPRENEURIAL AND INNOVATIVE EXCHANGE IN MATTERS OF HIGH ECONOMIC IMPACT BETWEEN THE CANARY ISLANDS AND WEST AFRICA",https://keep.eu/projects/23612/,,https://keep.eu/projects/23612/,,3.35,2014-2020 closed; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,cabildo de fuerteventura::Spain,
org_instituto_superior_t_cnico_universidade_664a2cb3,Instituto Superior Técnico - Universidade de Lisboa,Unknown,Portugal,Lisboa,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,instituto superior técnico - universidade de lisboa::Portugal,
org_laboratorio_nacional_de_engenharia_civil_1ddf34ad,Laboratorio Nacional de Engenharia Civil,Unknown,Portugal,Lisbon,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,laboratorio nacional de engenharia civil::Portugal,
org_laboratorio_nacional_de_energia_e_geolog_cf0f8e04,Laboratorio Nacional de Energia e Geologia,Unknown,Portugal,Amadora,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,laboratorio nacional de energia e geologia::Portugal,
org_c_mara_municipal_de_lisboa_portugal_f33f0165,Câmara Municipal de Lisboa,Unknown,Portugal,Lisboa,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,câmara municipal de lisboa::Portugal,
org_associa_o_portuguesa_de_ge_logos_portuga_13fd2cac,Associação Portuguesa de Geólogos,Association,Portugal,Lisboa,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,associação portuguesa de geólogos::Portugal,
org_united_kingdom_research_and_innovation_r_651208d9,United Kingdom Research and Innovation represented by its component body British Geological Survey,Unknown,United Kingdom,Nottingham,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,united kingdom research and innovation represented by its component body british geological survey::United Kingdom,
org_instituto_geol_gico_y_minero_de_espa_a_s_ce06e623,Instituto Geológico y Minero de España,Unknown,Spain,Las Palmas de Gran Canaria,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,instituto geológico y minero de españa::Spain,
org_universidade_da_madeira_portugal_c53c7f22,Universidade da Madeira,Unknown,Portugal,Funchal,interreg_mac,wave3,22084,Ageo — Atlantic Platform for Geological Risk Management,https://keep.eu/projects/22084/,,https://keep.eu/projects/22084/,,3.35,2014-2020 closed; capacity-building signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,universidade da madeira::Portugal,
org_university_college_dublin_ireland_7bec957f,University College Dublin,University / Research,Ireland,Dublin,interreg_mac,wave3,22084 | 22107,Ageo — Atlantic Platform for Geological Risk Management | Strengthening infrastructure risk management in the Atlantic Area,https://keep.eu/projects/22084/ | https://keep.eu/projects/22107/,,https://keep.eu/projects/22084/,https://keep.eu/api/project-attachment/51008/get_file/ | https://keep.eu/api/project-attachment/51009/get_file/ | https://keep.eu/api/project-attachment/51010/get_file/ | https://keep.eu/api/project-attachment/51011/get_file/,3.35,2014-2020 closed; capacity-building signal; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,university college dublin::Ireland,merged_from=2_rows
org_hidropower_ltd_portugal_71f74cd8,Hidropower Ltd,Private Company,Portugal,Lisboa,interreg_mac,wave3,19377,Reducing energy dependency in Atlantic Area water networks,https://keep.eu/projects/19377/,,https://keep.eu/projects/19377/,https://keep.eu/api/project-attachment/4139/get_file/ | https://keep.eu/api/project-attachment/4140/get_file/ | https://keep.eu/api/project-attachment/4141/get_file/ | https://keep.eu/api/project-attachment/4142/get_file/ | https://keep.eu/api/project-attachment/4143/get_file/ | https://keep.eu/api/project-attachment/4144/get_file/ | https://keep.eu/api/project-attachment/4145/get_file/ | https://keep.eu/api/project-attachment/4146/get_file/ | https://keep.eu/api/project-attachment/4147/get_file/ | https://keep.eu/api/project-attachment/4149/get_file/ | https://keep.eu/api/project-attachment/4150/get_file/ | https://keep.eu/api/project-attachment/4151/get_file/ | https://keep.eu/api/project-attachment/4152/get_file/ | https://keep.eu/api/project-attachment/4161/get_file/ | https://keep.eu/api/project-attachment/4174/get_file/ | https://keep.eu/api/project-attachment/4168/get_file/ | https://keep.eu/api/project-attachment/4169/get_file/ | https://keep.eu/api/project-attachment/4170/get_file/ | https://keep.eu/api/project-attachment/4175/get_file/ | https://keep.eu/api/project-attachment/4176/get_file/ | https://keep.eu/api/project-attachment/4177/get_file/ | https://keep.eu/api/project-attachment/4178/get_file/ | https://keep.eu/api/project-attachment/4179/get_file/,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,hidropower ltd::Portugal,
org_fundacion_asturiana_de_la_energia_spain_154f8f4a,Fundacion Asturiana de la Energia,Foundation / NGO,Spain,Mieres,interreg_mac,wave3,19377,Reducing energy dependency in Atlantic Area water networks,https://keep.eu/projects/19377/,,https://keep.eu/projects/19377/,https://keep.eu/api/project-attachment/4139/get_file/ | https://keep.eu/api/project-attachment/4140/get_file/ | https://keep.eu/api/project-attachment/4141/get_file/ | https://keep.eu/api/project-attachment/4142/get_file/ | https://keep.eu/api/project-attachment/4143/get_file/ | https://keep.eu/api/project-attachment/4144/get_file/ | https://keep.eu/api/project-attachment/4145/get_file/ | https://keep.eu/api/project-attachment/4146/get_file/ | https://keep.eu/api/project-attachment/4147/get_file/ | https://keep.eu/api/project-attachment/4149/get_file/ | https://keep.eu/api/project-attachment/4150/get_file/ | https://keep.eu/api/project-attachment/4151/get_file/ | https://keep.eu/api/project-attachment/4152/get_file/ | https://keep.eu/api/project-attachment/4161/get_file/ | https://keep.eu/api/project-attachment/4174/get_file/ | https://keep.eu/api/project-attachment/4168/get_file/ | https://keep.eu/api/project-attachment/4169/get_file/ | https://keep.eu/api/project-attachment/4170/get_file/ | https://keep.eu/api/project-attachment/4175/get_file/ | https://keep.eu/api/project-attachment/4176/get_file/ | https://keep.eu/api/project-attachment/4177/get_file/ | https://keep.eu/api/project-attachment/4178/get_file/ | https://keep.eu/api/project-attachment/4179/get_file/,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,fundacion asturiana de la energia::Spain,
