organization_id,organization_name,recovery_lane,query_pack,candidate_url,candidate_domain,discovery_status,validation_reason,validated_website_url
org_greece_noa_gr_93740048,ΕΙΔΙΚΟΣ ΛΟΓΑΡΙΑΣΜΟΣ ΚΟΝΔΥΛΙΩΝ ΕΡΕΥΝΑΣ του ΕΘΝΙΚΟΥ ΑΣΤΕΡΟΣΚΟΠΕΙΟΥ ΑΘΗΝΩΝ,own_site_not_ready,,,,not_needed,used_existing_website,https://www.noa.gr/
org_universidad_de_alicante_spain_ua_es_1d414a56,Universidad de Alicante,own_site_not_ready,,,,not_needed,used_existing_website,https://www.ua.es/
org_agenzijia_dwar_l_energija_u_l_ilma_malta_1aa7f885,Agenzijia dwar l-Energija u l-Ilma,own_site_not_ready,,,,not_needed,used_existing_website,https://www.energywateragency.gov.mt/
org_association_la_saison_bleue_tunisia_lasa_f0f3d54d,Association La Saison Bleue,own_site_not_ready,,,,not_needed,used_existing_website,https://lasaisonbleue.com/
org_op_tina_nik_i_montenegro_b1580d02,Opština Nikšić,discovery,,,,not_attempted,no_viable_query,
org_tunisia_utap_org_tn_382e47af,الاتحاد التونسي للفلاحة و الصيد البحري,own_site_not_ready,,,,not_needed,used_existing_website,https://www.utap.org.tn/language/en/
org_greece_n_skiathos_gr_a7aa9609,Δήμος Σκιάθου,own_site_not_ready,,,,not_needed,used_existing_website,https://www.n-skiathos.gr/el/
org_zebbug_local_council_gozo_malta_zebbuggo_c66ebe40,Zebbug Local Council (Gozo),own_site_not_ready,,,,not_needed,used_existing_website,https://www.issaleo.com/blogs/fashion-art/classic-rebels-never-die
org_op_tina_budva_montenegro_cd7780a2,Opština Budva,discovery,,,,not_attempted,no_viable_query,
org_lebanon_tatweerbaladna_org_606d92be,طوير بلدن ا,discovery,,,,not_attempted,no_viable_query,
org_ministria_e_turizmit_dhe_mjedisit_albani_82500bbe,Ministria e Turizmit dhe Mjedisit,discovery,,,,not_attempted,no_viable_query,
org_greece_e05c849f,Δήμος Ιωαννιτών,discovery,,,,not_attempted,no_viable_query,
org_d_partement_du_var_france_var_fr_1a744b92,Département du Var,own_site_not_ready,,,,not_needed,used_existing_website,https://www.var.fr/
org_grad_split_croatia_split_hr_071b53a0,Grad Split,own_site_not_ready,,,,not_needed,used_existing_website,https://split.hr/
org_greece_pta_gov_gr_44079722,Περιφερειακό Ταμείο Ανάπτυξης Ανατολικής Μακεδονίας και Θράκης,own_site_not_ready,,,,not_needed,used_existing_website,https://pta.gov.gr/el/home-temp/
org_egypt_aast_edu_891d5ab0,الأكاديمية العربية للعلوم والتكنولوجيا والنقل البحري,own_site_not_ready,,,,not_needed,used_existing_website,https://aast.edu/en/index.php
org_universidad_de_la_laguna_spain_ull_es_5ca99e7a,Universidad de La Laguna,own_site_not_ready,,,,not_needed,used_existing_website,https://www.ull.es/
org_mre_a_znanja_d_o_o_croatia_06c7f3fb,Mreža znanja d.o.o.,discovery,,,,not_attempted,no_viable_query,
org_auleda_agjencia_e_zhvillimit_ekonomik_lo_cf5a32d1,AULEDA – Agjencia e Zhvillimit Ekonomik Lokal,own_site_not_ready,,,,not_needed,used_existing_website,https://www.auleda.org.al/
org_greece_kito_gr_6615581c,ΚΗΤΩ ΙΧΘΥΟΚΑΛΛΙΕΡΓΕΙΕΣ ΛΕΡΟΥ Α.Ε.,own_site_not_ready,,,,not_needed,used_existing_website,https://kito.gr/
org_rea_metropolitana_de_barcelona_spain_am_6341912d,Àrea Metropolitana de Barcelona,own_site_not_ready,,,,not_needed,used_existing_website,https://www.amb.cat/s/home.html
org_consorci_de_la_ribera_spain_consorcidela_608926f0,Consorci de la Ribera,own_site_not_ready,,,,not_needed,used_existing_website,https://www.consorcidelaribera.com/
org_c_mara_italiana_barcelona_spain_camerait_040cf3da,Cámara Italiana Barcelona,own_site_not_ready,,,,not_needed,used_existing_website,https://www.cameraitalianabarcelona.com/
org_jordan_rscn_org_jo_9a0e0c31,الجمعية الملكية لحماية الطبيعة,own_site_not_ready,,,,not_needed,used_existing_website,https://www.rscn.org.jo/
org_greece_pde_gov_gr_75067404,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,own_site_not_ready,,,,not_needed,used_existing_website,https://pde.gov.gr/el/
org_oxfam_italia_onlus_associazione_italy_ox_920b8347,Oxfam Italia Onlus associazione,own_site_not_ready,,,,not_needed,used_existing_website,https://www.oxfamitalia.org/
org_ambiente_italia_srl_italy_ambienteitalia_2c7d2eff,Ambiente Italia Srl.,own_site_not_ready,,,,not_needed,used_existing_website,https://www.ambienteitalia.it/en/
org_regione_toscana_italy_regione_toscana_it_d75bf671,Regione Toscana,own_site_not_ready,,,,not_needed,used_existing_website,https://www.regione.toscana.it/
org_greece_ped_in_gr_4da0b9e9,Περιφερειακή Ένωση Δήμων Ιονίων Νήσων,own_site_not_ready,,,,not_needed,used_existing_website,https://www.ped-in.gr/
org_greece_dfa1eac8,Περιφέρεια Πελοποννήσου,discovery,,,,not_attempted,no_viable_query,
org_turismo_de_portugal_portugal_turismodepo_c8e34244,Turismo de Portugal,own_site_not_ready,,,,not_needed,used_existing_website,https://www.turismodeportugal.pt/pt/Paginas/homepage.aspx
org_fit_consulting_s_r_l_italy_fitconsulting_7500f674,FIT Consulting s.r.l.,own_site_not_ready,,,,not_needed,used_existing_website,https://www.fitconsulting.it/
org_port_de_plaisance_de_saint_florent_franc_0ca678b3,Port De Plaisance De Saint Florent,own_site_not_ready,,,,not_needed,used_existing_website,https://www.portsaintflorent.com/en/
org_egypt_niof_eg_com_112e1be6,المعهد القومي لعلوم البحار والمصايد,own_site_not_ready,,,,not_needed,used_existing_website,https://niof-eg.com/
org_mersin_b_y_k_ehir_belediyesi_turkey_mers_d523d39c,Mersin Büyükşehir Belediyesi,discovery,,,,not_attempted,no_viable_query,
org_t_greece_kean_gr_173c0789,ΚΥΤTΑΡΟ ΕΝΑΛΛΑΚΤΙΚΩΝ ΑΝΑΖΗΤΗΣΕΩΝ ΝΕΩΝ,own_site_not_ready,,,,not_needed,used_existing_website,https://kean.gr/
org_office_d_equipement_hydraulique_de_corse_26bd262d,Office d’Equipement Hydraulique de Corse,own_site_not_ready,,,,not_needed,used_existing_website,https://www.oehc.corsica/
org_greece_eurotraining_gr_a0957952,ΕΚΠΑΙΔΕΥΤΙΚΟΣ ΟΡΓΑΝΙΣΜΟΣ ΓΙΟΥΡΟΤΡΕΙΝΙΝΓΚ,own_site_not_ready,,,,not_needed,used_existing_website,https://eurotraining.gr/
org_fundaci_privada_knowledge_innovation_mar_5668e30c,Fundació Privada Knowledge Innovation Market BCN,own_site_not_ready,,,,not_needed,used_existing_website,https://kimglobal.com/
org_centar_za_turisti_ki_razvoj_i_saradnju_m_6b073453,Centar za turistički razvoj i saradnju,discovery,,,,not_attempted,no_viable_query,
org_universit_des_sciences_et_technologie_mo_9519f2d5,Université des sciences et technologie Mohamed Boudiaf -USTO Oran,own_site_not_ready,,,,not_needed,used_existing_website,https://www.univ-usto.dz/en/
org_centar_za_regionalne_aktivnosti_programa_149c8366,Centar za regionalne aktivnosti Programa prioritetnih akcija,own_site_not_ready,,,,not_needed,used_existing_website,https://paprac.org/
org_caritas_jordan_jordan_caritasjordan_org_af9cac1d,كاريتاس الأردن Caritas Jordan,own_site_not_ready,,,,not_needed,used_existing_website,https://www.caritasjordan.org.jo/
org_zavod_za_trajnostni_razvoj_slovenia_isd_a6d81e12,Zavod za trajnostni razvoj,own_site_not_ready,,,,not_needed,used_existing_website,https://www.isd.si/
org_parkovi_d_o_o_croatia_parkovi_eu_6ab04d37,Parkovi d.o.o.,own_site_not_ready,,,,not_needed,used_existing_website,https://www.parkovi.eu/
org_cyprus_ntb_org_cy_bce79841,ΕΤΑΙΡΕΙΑ ΤΟΥΡΙΣΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΠΡΟΒΟΛΗΣ ΛΕΥΚΩΣΙΑΣ,own_site_not_ready,,,,not_needed,used_existing_website,https://ntb.org.cy/el/
org_bulgaria_reap_bg_eu_03556a01,Регионална енергийна агенция - Пазарджик,own_site_not_ready,,,,not_needed,used_existing_website,https://reap-bg.eu/
org_cyprus_eeel_org_cy_4c545e31,Εφορεία Ελληνικών Εκπαιδευτηρίων Λευκωσίας,own_site_not_ready,,,,not_needed,used_existing_website,https://www.eeel.org.cy/
org_aciisi_agencia_canaria_de_investigaci_n_81fed515,"ACIISI - Agencia Canaria de Investigación,",discovery,,,,not_attempted,no_viable_query,
org_r_gion_autonome_friuli_venezia_giulia_d_5a99a9a0,Région autonome Friuli Venezia Giulia - Département de la culture et des sports,discovery,,,,not_attempted,no_viable_query,
org_sarga_gouvernement_d_aragon_spain_ec224d03,SARGA - Gouvernement d'Aragon,discovery,,,,not_attempted,no_viable_query,
org_agjensia_rajonale_e_zhvillimit_tirane_ar_374bb7f6,Agjensia Rajonale e Zhvillimit Tirane (ARZH),own_site_not_ready,,,,not_needed,used_existing_website,https://rdatirana.al/
org_associazione_distretto_produttivo_puglia_8f3866fe,ASSOCIAZIONE DISTRETTO PRODUTTIVO PUGLIA CREATIVA,discovery,,,,not_attempted,no_viable_query,
org_chambre_de_commerce_du_montenegro_monten_35d2f481,Chambre de commerce du Montenegro,discovery,,,,not_attempted,no_viable_query,
org_lebanon_cnrs_edu_lb_e860e467,المجلس الوطني للبحوث العلمية,own_site_not_ready,,,,not_needed,used_existing_website,https://cnrs.edu.lb/
org_lebanon_jezzine_union_com_4992c6bc,إتحاد بلديّات جزين,own_site_not_ready,,,,not_needed,used_existing_website,https://www.jezzine-union.com/
org_plan_bleu_pour_l_environnement_et_le_d_v_2715b09e,Plan Bleu pour l’Environnement et le Développement en Méditerranée,own_site_not_ready,,,,not_needed,used_existing_website,https://planbleu.org/
org_greece_aenaosthalassa_com_3276f0c0,Αέναος Θάλασσα,own_site_not_ready,,,,not_needed,used_existing_website,https://aenaosthalassa.com/
org_terre_di_siena_lab_italy_4acf097a,Terre di Siena Lab,discovery,,,,not_attempted,no_viable_query,
org_bulgaria_veda_bg_eu_83e50d8a,Агенция за икономическо развитие - Варна,own_site_not_ready,,,,not_needed,used_existing_website,https://www.veda-bg.eu/
org_municipality_of_ohrid_north_macedonia_oh_2bbe90b2,MUNICIPALITY OF OHRID,own_site_not_ready,,,,not_needed,used_existing_website,https://ohrid.gov.mk/
org_r_gion_de_l_ombrie_direction_r_gionale_a_0b745e62,"Région de l'Ombrie - Direction régionale Agriculture, environnement, énergie, culture, divertissement et culture",discovery,,,,not_attempted,no_viable_query,
org_jordan_johud_org_jo_497f08b0,الصندوق الأردني الهاشمي للتنمية البشرية,own_site_not_ready,,,,not_needed,used_existing_website,https://www.johud.org.jo/
org_c_mara_de_comercio_e_industria_de_terras_2f4c039f,Cámara de Comercio e Industria de Terrasa,discovery,,,,not_attempted,no_viable_query,
org_universit_des_etudes_de_padoue_interuniv_695c7ff6,Université des Etudes de Padoue - Interuniversity research centre of public economics CRIEP,discovery,,,,not_attempted,no_viable_query,
org_chambre_officielle_de_commerce_d_industr_ae7cc496,"Chambre Officielle de Commerce, d'Industrie et de Navégation de Seville",discovery,,,,not_attempted,no_viable_query,
org_mestna_ob_ina_nova_gorica_slovenia_24b4d2cb,MESTNA OBČINA NOVA GORICA,discovery,,,,not_attempted,no_viable_query,
org_agence_de_d_veloppement_conomique_r_gion_7307214f,Agence de développement économique régional de Sarajevo SERDA,discovery,,,,not_attempted,no_viable_query,
org_prism_social_enterprise_srl_italy_700272f8,PRISM Social Enterprise srl,discovery,,,,not_attempted,no_viable_query,
org_fundaci_n_canaria_para_la_reforestaci_n_c68b7788,Fundación Canaria para la Reforestación,discovery,,,,not_attempted,no_viable_query,
org_viceconsejer_a_de_lucha_contra_el_cambio_12960b86,Viceconsejería de Lucha contra el Cambio,discovery,,,,not_attempted,no_viable_query,
org_jordan_ardd_jo_org_c44e00b7,النهضة العربية للديمقراطية و التنمية,own_site_not_ready,,,,not_needed,used_existing_website,https://ardd-jo.org/
org_fundaci_universit_ria_balmes_spain_94c623ce,Fundació Universitària Balmes,discovery,,,,not_attempted,no_viable_query,
org_wwf_m_diterran_e_italy_c1ed6fc3,WWF Méditerranée,discovery,,,,not_attempted,no_viable_query,
org_d_putation_de_g_rone_spain_5ae6c35d,DÉPUTATION DE GÉRONE,discovery,,,,not_attempted,no_viable_query,
org_regione_piemonte_settore_sviluppo_energe_3d153630,REGIONE PIEMONTE - Settore Sviluppo Energetico Sostenibile,discovery,,,,not_attempted,no_viable_query,
org_compagnia_di_san_paolo_italy_63383705,COMPAGNIA DI SAN PAOLO,discovery,,,,not_attempted,no_viable_query,
org_agence_de_l_energie_et_d_veloppement_dur_b7d5d68a,AGENCE DE L'ENERGIE ET DÉVELOPPEMENT DURABLE,discovery,,,,not_attempted,no_viable_query,
org_federaci_n_andaluza_de_municipios_y_prov_b8fcc559,Federación Andaluza de Municipios y Provincias,discovery,,,,not_attempted,no_viable_query,
org_universit_de_camerino_cole_de_bioscience_eef2453f,Université de Camerino - École de biosciences et de médecine vétérinaire,discovery,,,,not_attempted,no_viable_query,
org_federaci_n_valenciana_de_municipios_y_pr_7be22d7b,Federación Valenciana de Municipios y Provincias,discovery,,,,not_attempted,no_viable_query,
org_fund_de_la_com_valenciana_para_la_invest_51cb1114,"Fund de la Com. Valenciana para la investigación, promoción y estudios comerciales de Valenciaport",discovery,,,,not_attempted,no_viable_query,
org_azienda_autonoma_di_soggiorno_e_turismo_713b831d,Azienda Autonoma di Soggiorno e Turismo di Termoli,discovery,,,,not_attempted,no_viable_query,
org_agenzia_per_l_energia_del_friuli_venezia_32f4a74a,Agenzia per l’energia del Friuli Venezia Giulia,discovery,,,,not_attempted,no_viable_query,
org_ag_ncia_de_energia_e_ambiente_da_arr_bid_b56fe163,Agência de Energia e Ambiente da Arrábida,discovery,,,,not_attempted,no_viable_query,
org_jordan_rss_jo_f550bf1b,الجمعية العلمية الملكية/المركز الوطني لبحوث الطاقة,own_site_not_ready,,,,not_needed,used_existing_website,https://www.rss.jo/Default/En
org_citt_metropolitana_di_bologna_italy_73a35733,Città Metropolitana di Bologna,discovery,,,,not_attempted,no_viable_query,
org_enea_agence_nationale_italienne_pour_les_cd7f1bb5,"ENEA - Agence Nationale Italienne pour les Nouvelles Technologies, l'Energie et le Développement Economique Durable (Roma)",discovery,,,,not_attempted,no_viable_query,
org_federalimentare_servizi_srl_italy_d62e5398,FEDERALIMENTARE SERVIZI SRL,discovery,,,,not_attempted,no_viable_query,
org_energy_agency_of_savinjska_ale_ka_and_ko_eada00b5,"Energy Agency of Savinjska, Šaleška and Koroška Region",discovery,,,,not_attempted,no_viable_query,
org_greece_52682d66,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,discovery,,,,not_attempted,no_viable_query,
org_greece_d43a5dd5,ΕΠΙΜΕΛΗΤΗΡΙΟ ΗΛΕΙΑΣ,discovery,,,,not_attempted,no_viable_query,
org_e_greece_certh_gr_4e4be7be,Eθνικό Κέντρο Έρευνας και ΤεχνολογικήςΑνάπτυξης (Πτολεμαΐδα),own_site_not_ready,,,,not_needed,used_existing_website,https://www.certh.gr/
org_viceconsejer_a_de_acci_n_exterior_del_go_e8706f0b,Viceconsejería de Acción Exterior del Gobierno de,discovery,,,,not_attempted,no_viable_query,
org_universit_ca_foscari_venise_d_partement_a892c412,Universitè Ca' Foscari Venise - Département d'économie,discovery,,,,not_attempted,no_viable_query,
org_associazione_nazionale_citt_dell_olio_it_83d4578c,Associazione Nazionale Città dell’Olio,discovery,,,,not_attempted,no_viable_query,
org_instituto_valenciano_de_la_edificaci_n_f_21e94cc6,"Instituto Valenciano de la Edificación, Fundación de la Comunidad Valenciana",discovery,,,,not_attempted,no_viable_query,
org_generalitat_de_catalogne_direction_g_n_r_d7f33513,Generalitat de Catalogne - Direction générale du tourisme,discovery,,,,not_attempted,no_viable_query,
org_centre_euromediterranean_pou_le_d_velopp_c88af2d5,Centre EuroMediterranean pou le développement durable,discovery,,,,not_attempted,no_viable_query,
org_arpa_veneto_agence_r_gionale_pour_la_pro_516a2dc9,ARPA Veneto - Agence régionale pour la protection de l'environnement dans la région du Veneto,discovery,,,,not_attempted,no_viable_query,
org_bulgaria_namrb_org_b893377b,Национално Сдружение на Общините в Република България,own_site_not_ready,,,,not_needed,used_existing_website,https://www.namrb.org/bg
org_universit_de_s_ville_energy_engineering_bd26ae06,Université de Séville - Energy engineering department,discovery,,,,not_attempted,no_viable_query,
org_universit_de_vora_portugal_1082b18a,Université de Évora,discovery,,,,not_attempted,no_viable_query,
org_consorzio_arca_italy_6b97b79f,Consorzio Arca,discovery,,,,not_attempted,no_viable_query,
org_in_titut_za_zdravje_in_okolje_slovenia_23fd114a,Inštitut za zdravje in okolje,discovery,,,,not_attempted,no_viable_query,
org_udru_enje_centar_za_ekologiju_okolinu_i_4a7d738e,"UDRUŽENJE CENTAR ZA EKOLOGIJU, OKOLINU I RESURSE",discovery,,,,not_attempted,no_viable_query,
org_agence_regionale_de_l_energie_et_du_clim_2c889e72,AGENCE REGIONALE DE L'ENERGIE ET DU CLIMAT OCCITANIE,discovery,,,,not_attempted,no_viable_query,
org_conference_of_peripheral_maritime_region_edb26745,Conference of Peripheral Maritime Regions,own_site_not_ready,,,,not_needed,used_existing_website,https://cpmr.org/
org_lokalna_energetska_agencija_za_pomurje_s_065ec46d,Lokalna energetska agencija za Pomurje,discovery,,,,not_attempted,no_viable_query,
org_auvergne_rh_ne_alpes_nergie_environnemen_29998377,AUVERGNE-RHÔNE-ALPES ÉNERGIE ENVIRONNEMENT (AURA-EE),discovery,,,,not_attempted,no_viable_query,
org_anatoliki_s_a_organisation_pour_le_d_vel_e2318672,ANATOLIKI S.A. - ORGANISATION POUR LE DÉVELOPPEMENT LOCAL,discovery,,,,not_attempted,no_viable_query,
org_bureau_du_premier_ministre_du_gouverneme_4daad546,BUREAU DU PREMIER MINISTRE DU GOUVERNEMENT DU CANTON HERZEGOVINA-NERETVA,discovery,,,,not_attempted,no_viable_query,
org_regionalna_razvojna_agencija_dubrova_ko_65e09222,REGIONALNA RAZVOJNA AGENCIJA DUBROVAČKO-NERETVANSKE ŽUPANIJE - DUNEA,discovery,,,,not_attempted,no_viable_query,
org_op_ina_neum_bosnia_and_herzegovina_11e61b80,Općina Neum,discovery,,,,not_attempted,no_viable_query,
org_coop_rative_pour_le_d_veloppement_de_l_e_dd81db5d,Coopérative pour le développement de l’emploi dans les métiers du patrimoine - PETRA PATRIMONIA CORSICA,discovery,,,,not_attempted,no_viable_query,
org_centar_za_energiju_energijsku_efikasnost_f990fa10,"Centar za energiju, energijsku efikasnost i okolinu",discovery,,,,not_attempted,no_viable_query,
org_op_tina_ulcinj_montenegro_3cb2147a,Opština Ulcinj,discovery,,,,not_attempted,no_viable_query,
org_energetska_agencija_za_podravje_zavod_za_f1f56599,Energetska agencija za Podravje – zavod za trajnostno rabo energije,discovery,,,,not_attempted,no_viable_query,
org_centre_r_gional_d_innovation_et_de_trans_3e32e3bb,Centre Régional d'Innovation et de Transfert de Technologies Agroalimentaires,discovery,,,,not_attempted,no_viable_query,
org_agence_locale_de_l_energie_de_gorica_gol_96f82c05,Agence Locale de l'Energie de Gorica - GOLEA,discovery,,,,not_attempted,no_viable_query,
org_administration_de_la_s_curit_alimentaire_53687d75,"Administration de la sécurité alimentaire, des affaires vétérinaires et phytosanitaires",discovery,,,,not_attempted,no_viable_query,
org_universit_de_mostar_facult_d_agriculture_8cf7187a,Université de Mostar - Faculté d'Agriculture et de technologie alimentaire,discovery,,,,not_attempted,no_viable_query,
org_federation_of_hellenic_food_industries_g_cc847847,FEDERATION OF HELLENIC FOOD INDUSTRIES,discovery,,,,not_attempted,no_viable_query,
org_comitat_de_split_dalmatie_croatia_0cecf974,Comitat de Split-Dalmatie,discovery,,,,not_attempted,no_viable_query,
org_construction_cluster_of_slovenia_economi_be935656,"CONSTRUCTION CLUSTER OF SLOVENIA, economic interest grouping",discovery,,,,not_attempted,no_viable_query,
org_instituto_canario_de_estad_stica_istac_s_18304dd7,Instituto Canario de Estadística (ISTAC),discovery,,,,not_attempted,no_viable_query,
org_association_r_gionale_du_gouvernement_lo_7e399ac5,ASSOCIATION RÉGIONALE DU GOUVERNEMENT LOCAL DE LA MACÉDOINE OCCIDENTALE,discovery,,,,not_attempted,no_viable_query,
org_cabildo_de_gran_canaria_jard_n_bot_nico_73bf9751,CABILDO DE GRAN CANARIA-Jardín Botánico,discovery,,,,not_attempted,no_viable_query,
org_consortium_de_la_ribera_spain_8c28af30,CONSORTIUM DE LA RIBERA,discovery,,,,not_attempted,no_viable_query,
org_cabildo_de_gran_canaria_spain_ca87817f,Cabildo de Gran Canaria,discovery,,,,not_attempted,no_viable_query,
org_comune_di_narni_italy_24b2d9c7,Comune di Narni,discovery,,,,not_attempted,no_viable_query,
org_sviluppumbria_agence_regional_du_develop_7e0a6845,SVILUPPUMBRIA -AGENCE REGIONAL DU DEVELOPPEMENT ECONOMIQUE,discovery,,,,not_attempted,no_viable_query,
org_comt_de_dubrovnik_neretva_d_partement_de_0149f1ac,Comté de Dubrovnik-Neretva - Département de l'économie et des affaires maritimes,discovery,,,,not_attempted,no_viable_query,
org_minist_re_du_d_veloppement_economique_et_a4cec494,Ministère du Développement Economique et du Tourisme du Montenegro,discovery,,,,not_attempted,no_viable_query,
org_agence_de_d_veloppement_du_sud_de_l_g_e_8cf63f07,Agence de développement du Sud de l'Égée Région - Energiaki S.A.,discovery,,,,not_attempted,no_viable_query,
org_egtc_efxini_poli_greece_a98a1632,EGTC EFXINI POLI,discovery,,,,not_attempted,no_viable_query,
org_valdanos_montenegro_2878bbec,VALDANOS,discovery,,,,not_attempted,no_viable_query,
org_prisme_cae_scic_france_f8339524,Prisme CAE SCIC,discovery,,,,not_attempted,no_viable_query,
org_agence_de_d_veloppement_zepce_ltd_bosnia_4cca56b9,Agence de développement Zepce Ltd,discovery,,,,not_attempted,no_viable_query,
org_universit_aristote_de_thessalonique_cole_4110dfef,Université Aristote de Thessalonique - École de physique,discovery,,,,not_attempted,no_viable_query,
org_creative_thinking_development_greece_6326a164,CREATIVE THINKING DEVELOPMENT,discovery,,,,not_attempted,no_viable_query,
org_city_of_tuzla_bosnia_and_herzegovina_5fcaf799,City of Tuzla,discovery,,,,not_attempted,no_viable_query,
org_greece_ntua_gr_b4a8b024,ΕΘΝΙΚΟ ΜΕΤΣΟΒΕΙΟ ΠΟΛΥΤΕΧΝΕΙΟ,own_site_not_ready,,,,not_needed,used_existing_website,https://www.ntua.gr/el/
org_regionalna_energetska_agencija_sjever_cr_2d03cb2f,Regionalna Energetska Agencija Sjever,discovery,,,,not_attempted,no_viable_query,
org_gal_tirreno_eolie_scarl_italy_356fdfb2,GAL TIRRENO EOLIE SCARL,discovery,,,,not_attempted,no_viable_query,
org_javno_preduze_e_bit_centar_d_o_o_u_tuzli_5e643e75,Javno preduzeće “BIT Centar” d.o.o. u Tuzli,discovery,,,,not_attempted,no_viable_query,
org_grad_sarajevo_bosnia_and_herzegovina_0f8461b6,Grad Sarajevo,discovery,,,,not_attempted,no_viable_query,
org_certh_centre_de_recherche_et_de_technolo_ec7b909c,CERTH - Centre de Recherche et de Technologie Hellas (Ptolemais),discovery,,,,not_attempted,no_viable_query,
org_gruppo_di_azione_locale_baldo_lessinia_i_93ffb981,Gruppo di Azione Locale Baldo-Lessinia,discovery,,,,not_attempted,no_viable_query,
org_make_it_better_associa_o_para_a_inova_o_4d3c2000,"Make it Better, Associação para a Inovação e Economia Social",discovery,,,,not_attempted,no_viable_query,
org_agence_de_d_veloppement_du_bergued_spain_d931363d,Agence de développement Du Berguedà,discovery,,,,not_attempted,no_viable_query,
org_consortium_oltrep_mantovano_italy_2197eae4,CONSORTIUM OLTREPÓ MANTOVANO,discovery,,,,not_attempted,no_viable_query,
org_syndicat_mixte_canig_grand_site_france_ea290d82,Syndicat Mixte CANIGÓ Grand Site,discovery,,,,not_attempted,no_viable_query,
org_javna_ustanova_rera_s_d_za_koordinaciju_345125f8,Javna ustanova RERA S.D za koordinaciju i razvoj Splitsko-dalmatinske županije,discovery,,,,not_attempted,no_viable_query,
org_commonspace_greece_commonspace_gr_e4ea511f,Συνεταιρισμος Εργαζομενων Commonspace,own_site_not_ready,,,,not_needed,used_existing_website,https://www.commonspace.gr/
org_javne_slu_be_ptuj_d_o_o_slovenia_js_ptuj_df029eed,Javne službe Ptuj d.o.o.,own_site_not_ready,,,,not_needed,used_existing_website,https://www.js-ptuj.si/
org_ambiente_italia_srl_italy_be71af68,Ambiente Italia Srl.,discovery,,,,not_attempted,no_viable_query,
org_turisti_ka_organzacija_podgorica_montene_3ac2f259,Turistička organzacija Podgorica,discovery,,,,not_attempted,no_viable_query,
org_greece_dc1a075f,Πιερική Αναπτυξιακή Α.Ε.-Ο.Τ.Α.,discovery,,,,not_attempted,no_viable_query,
org_regionalni_centar_za_informisanje_i_obra_4e79723a,Regionalni centar za informisanje i obrazovanje iz održivog razvoja iz Jugoistočne Evrope,discovery,,,,not_attempted,no_viable_query,
org_lokalna_energetska_agencija_gorenjske_sl_0e307afe,Lokalna energetska agencija Gorenjske,discovery,,,,not_attempted,no_viable_query,
org_service_hydrographique_et_oc_anographiqu_9c139ca5,Service hydrographique et océanographique de la Marine,discovery,,,,not_attempted,no_viable_query,
org_institut_pour_l_innovation_et_le_d_velop_614426df,Institut pour l'innovation et le développement de l'Université de Ljubljana,discovery,,,,not_attempted,no_viable_query,
org_instituto_de_astrof_sica_de_canarias_spa_a2ac5b91,Instituto de Astrofísica de Canarias,discovery,,,,not_attempted,no_viable_query,
org_jard_n_bot_nico_canario_viera_y_clavijo_547e8d50,Jardín Botánico Canario 'Viera y Clavijo'-Unidad,discovery,,,,not_attempted,no_viable_query,
org_universidade_nova_de_lisboa_faculdade_de_d46f34e6,Universidade NOVA de Lisboa - Faculdade de Ciências e Tecnologia,discovery,,,,not_attempted,no_viable_query,
org_centro_tecnol_gico_das_ind_strias_t_xtil_0f1c9d78,Centro Tecnológico das Indústrias Têxtil e do Vestuário de Portugal,own_site_not_ready,,,,not_needed,used_existing_website,https://www.citeve.pt/
org_universit_degli_studi_di_bergamo_italy_u_b2901ab5,Università degli studi di Bergamo,own_site_not_ready,,,,not_needed,used_existing_website,https://www.unibg.it/
org_istituto_per_le_risorse_biologiche_e_le_486e9fb3,Istituto per le Risorse Biologiche e le Biotecnologie Marine- Consiglio Nazionale delle Ricerche,discovery,,,,not_attempted,no_viable_query,
org_consejo_superior_de_investigaciones_cien_e6a80521,Consejo Superior de Investigaciones Cientificas - Instituto Geologico y Minero de España,own_site_not_ready,,,,not_needed,used_existing_website,https://www.igme.es/
org_shoqata_e_kerkimeve_urbane_albania_uri_o_6f14d845,Shoqata e Kerkimeve Urbane,own_site_not_ready,,,,not_needed,used_existing_website,https://uri.org.al/
org_comune_di_monfalcone_italy_comune_monfal_ff7eb8a9,Comune di Monfalcone,own_site_not_ready,,,,not_needed,used_existing_website,https://www.comune.monfalcone.go.it/
org_catalan_fashion_cluster_spain_modacc_cat_061c09a0,Catalan Fashion Cluster,own_site_not_ready,,,,not_needed,used_existing_website,https://www.modacc.cat/
org_universit_degli_studi_di_siena_italy_en_b7264e25,Università degli studi di Siena,own_site_not_ready,,,,not_needed,used_existing_website,https://en.unisi.it/
org_universit_degli_studi_di_firenze_diparti_f7f55bd5,Università degli Studi di Firenze - Dipartimento di Architettura,own_site_not_ready,,,,not_needed,used_existing_website,https://www.unifi.it/
