organization_id,organization_name,recovery_lane,recovery_stage,target_url,target_status,emails_found_raw,selected_email,contact_quality_tier,ready_reason,notes
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,homepage,https://www.chiclana.es/,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/directorio-de-contacto,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/quejas-y-sugerencias-derecho-de-acceso-a-la-informacion-publica,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/hablamos,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/aviso-legal,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/directorio-de-contacto#skiplink-main-content,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/quejas-y-sugerencias-derecho-de-acceso-a-la-informacion-publica#skiplink-main-content,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/aviso-legal#c15687,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/directorio-de-contacto/telefonos-de-interes,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/quejas-y-sugerencias-derecho-de-acceso-a-la-informacion-publica/clausula-extendida-formulario-de-quejas-/-sugerencias-en-relacion-con-el-derecho-de-acceso-a-la-informacion,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/directorio-de-contacto/telefonos-de-interes#skiplink-main-content,ok,,,,,
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,own_site,internal_contact_page,https://www.chiclana.es/el-ayuntamiento/contacto/quejas-y-sugerencias-derecho-de-acceso-a-la-informacion-publica/clausula-extendida-formulario-de-quejas-/-sugerencias-en-relacion-con-el-derecho-de-acceso-a-la-informacion#skiplink-main-content,ok,,,,,
org_chambre_de_commerce_et_d_industrie_du_va_f0410c95,Chambre de Commerce et d'Industrie du Var,own_site,homepage,https://www.var.cci.fr/,http_error_403,,,,,HTTP Error 403: Forbidden
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,homepage,https://www.universita.corsica/fr/,ok,,,,,
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,baseline_contact_url,https://www.universita.corsica/fr/,ok,,,,,
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,internal_contact_page,https://www.universita.corsica/fr/contacts/,ok,ris@univ-corse.fr|jean_f@univ-corse.fr,,,,
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,internal_contact_page,https://www.universita.corsica/fr/mentions-legales/,ok,comweb@univ-corse.fr|info@corsicaweb.fr|dpo@univ-corse.fr|communication@univ-corse.fr|communication@universita.corsica,,,,
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,internal_contact_page,https://www.universita.corsica/fr/contacts/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjgyNzEzIiwidG9nZ2xlIjpmYWxzZX0%3D,ok,ris@univ-corse.fr|jean_f@univ-corse.fr,,,,
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,internal_contact_page,https://www.universita.corsica/fr/mentions-legales/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjgyNzEzIiwidG9nZ2xlIjpmYWxzZX0%3D,ok,comweb@univ-corse.fr|info@corsicaweb.fr|dpo@univ-corse.fr|communication@univ-corse.fr|communication@universita.corsica,,,,
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,own_site,internal_contact_page,https://www.universita.corsica/fr/mentions-legales/#tab-1487251761389-2-2,ok,comweb@univ-corse.fr|info@corsicaweb.fr|dpo@univ-corse.fr|communication@univ-corse.fr|communication@universita.corsica,,,,
org_e_i_ti_m_geri_atri_ekoloji_k_tarim_turi_bd835e3d,"EĞİTİM, GERİATRİ, EKOLOJİK TARIM, TURİZM VAKFI",own_site,homepage,https://www.eget.org.tr/,ok,,,,,
org_greece_certh_gr_fbb6c1e2,Εθνικό Κέντρο Έρευνας και Τεχνολογικής Ανάπτυξης,own_site,homepage,https://www.certh.gr/,ok,,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,homepage,https://www.pigenclikdernegi.org/tr/ana-sayfa/,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,baseline_contact_url,https://www.pigenclikdernegi.org/en/home/,ok,,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/tr/pixel-team/,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/en/contact-us/,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/en/pixel-team-2/,ok,,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/tr/pixel-team/,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/tr/pixel-team/#content,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/en/contact-us/,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/en/pixel-team-2/,ok,,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/en/contact-us/#content,ok,iletisim@pigenclikdernegi.org,,,,
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,own_site,internal_contact_page,https://www.pigenclikdernegi.org/en/pixel-team-2/#content,ok,,,,,
org_greece_yce_gr_91d13550,ΑΜΚΕ ΚΕΝΤΡΟ ΝΕΩΝ ΗΠΕΙΡΟΥ,own_site,homepage,https://www.yce.gr/,ok,,,,,
org_greece_yce_gr_91d13550,ΑΜΚΕ ΚΕΝΤΡΟ ΝΕΩΝ ΗΠΕΙΡΟΥ,own_site,baseline_contact_url,https://www.yce.gr/en/,ok,,,,,
org_greece_yce_gr_91d13550,ΑΜΚΕ ΚΕΝΤΡΟ ΝΕΩΝ ΗΠΕΙΡΟΥ,own_site,internal_contact_page,https://www.yce.gr/en/contact-us/,ok,,,,,
org_greece_yce_gr_91d13550,ΑΜΚΕ ΚΕΝΤΡΟ ΝΕΩΝ ΗΠΕΙΡΟΥ,own_site,internal_contact_page,https://www.yce.gr/en/about-us/,ok,,,,,
org_greece_yce_gr_91d13550,ΑΜΚΕ ΚΕΝΤΡΟ ΝΕΩΝ ΗΠΕΙΡΟΥ,own_site,internal_contact_page,https://www.yce.gr/j/privacy,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,homepage,https://en.uoa.gr/,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/directory_services,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/administrative_services,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/faculties_departments,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/directory_services#mainnavigation,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps#mainnavigation,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/administrative_services#mainnavigation,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/directory_services#page-content,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps/directory_services#page-footer,ok,,,,,
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,own_site,internal_contact_page,https://en.uoa.gr/contact_and_maps#page-content,ok,,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,homepage,https://www.irb.hr/,ok,,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,baseline_contact_url,https://www.irb.hr/,ok,,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/explore/people,ok,elabaddia@irb.hr|dabramov@irb.hr|ahel@irb.hr|mualamgee@irb.hr|marija.renic@irb.hr|zalilov@irb.hr|daaltus@irb.hr|andreja.ambriovic.ristov@irb.hr|boris.andrasi@irb.hr|nikola.andrasi@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/explore/people,ok,elabaddia@irb.hr|dabramov@irb.hr|ahel@irb.hr|mualamgee@irb.hr|marija.renic@irb.hr|zalilov@irb.hr|daaltus@irb.hr|andreja.ambriovic.ristov@irb.hr|boris.andrasi@irb.hr|nikola.andrasi@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/explore/people#main-content,ok,elabaddia@irb.hr|dabramov@irb.hr|ahel@irb.hr|mualamgee@irb.hr|marija.renic@irb.hr|zalilov@irb.hr|daaltus@irb.hr|andreja.ambriovic.ristov@irb.hr|boris.andrasi@irb.hr|nikola.andrasi@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/explore/people?page=115,ok,luka.zilic@irb.hr|dzilic@irb.hr|bzinic@irb.hr|dario.zivkovic@irb.hr|pzivkov@irb.hr|lucija.zonja@irb.hr|martina.zugaj@irb.hr|tin.zupanovic@irb.hr|vera.zutic@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/About-RBI/Contact-Us,ok,info@irb.hr|ravnatelj@irb.hr|pr@irb.hr|sluzbenikzainformiranje@irb.hr|gdpr@irb.hr|ana.marija.horvatin@irb.hr|nabava@irb.hr|anita.nekic@irb.hr|tz@irb.hr|marijana.klasnic.kozar@irb.hr|racunovodstvo@irb.hr|kadrovska@irb.hr|carmen.culi@irb.hr|pravna@irb.hr|tatjana.jedlicko@irb.hr|gordana.raguz@irb.hr|znr@irb.hr|robert.bernat@irb.hr|help@irb.hr|zmihalj@irb.hr|jurica.vlasic@irb.hr|matea.zubcic@irb.hr|larisa@irb.hr|vibor@irb.hr|jasminka.popovic@irb.hr|smuc@irb.hr|maja.sikiric@irb.hr|ivo.piantanida@irb.hr|ana.santic@irb.hr|branka.salopek-sondi@irb.hr|koraljka.gall.troselj@irb.hr|cim@irb.hr|mirta@cim.irb.hr|tvrtko.smital@irb.hr|bojan.macan@irb.hr|smrecki@irb.hr|davor.davidovic@irb.hr|anticic@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/explore/people,ok,elabaddia@irb.hr|dabramov@irb.hr|ahel@irb.hr|mualamgee@irb.hr|marija.renic@irb.hr|zalilov@irb.hr|daaltus@irb.hr|andreja.ambriovic.ristov@irb.hr|boris.andrasi@irb.hr|nikola.andrasi@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/explore/people?page=1,ok,elabaddia@irb.hr|dabramov@irb.hr|ahel@irb.hr|mualamgee@irb.hr|marija.renic@irb.hr|zalilov@irb.hr|daaltus@irb.hr|andreja.ambriovic.ristov@irb.hr|boris.andrasi@irb.hr|nikola.andrasi@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/About-RBI/Contact-Us#ast,ok,info@irb.hr|ravnatelj@irb.hr|pr@irb.hr|sluzbenikzainformiranje@irb.hr|gdpr@irb.hr|ana.marija.horvatin@irb.hr|nabava@irb.hr|anita.nekic@irb.hr|tz@irb.hr|marijana.klasnic.kozar@irb.hr|racunovodstvo@irb.hr|kadrovska@irb.hr|carmen.culi@irb.hr|pravna@irb.hr|tatjana.jedlicko@irb.hr|gordana.raguz@irb.hr|znr@irb.hr|robert.bernat@irb.hr|help@irb.hr|zmihalj@irb.hr|jurica.vlasic@irb.hr|matea.zubcic@irb.hr|larisa@irb.hr|vibor@irb.hr|jasminka.popovic@irb.hr|smuc@irb.hr|maja.sikiric@irb.hr|ivo.piantanida@irb.hr|ana.santic@irb.hr|branka.salopek-sondi@irb.hr|koraljka.gall.troselj@irb.hr|cim@irb.hr|mirta@cim.irb.hr|tvrtko.smital@irb.hr|bojan.macan@irb.hr|smrecki@irb.hr|davor.davidovic@irb.hr|anticic@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/About-RBI/People/Andreja-Ambriovic-Ristov,ok,andreja.ambriovic.ristov@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/explore/people?page=1#main-content,ok,elabaddia@irb.hr|dabramov@irb.hr|ahel@irb.hr|mualamgee@irb.hr|marija.renic@irb.hr|zalilov@irb.hr|daaltus@irb.hr|andreja.ambriovic.ristov@irb.hr|boris.andrasi@irb.hr|nikola.andrasi@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/About-RBI/Contact-Us#departments,ok,info@irb.hr|ravnatelj@irb.hr|pr@irb.hr|sluzbenikzainformiranje@irb.hr|gdpr@irb.hr|ana.marija.horvatin@irb.hr|nabava@irb.hr|anita.nekic@irb.hr|tz@irb.hr|marijana.klasnic.kozar@irb.hr|racunovodstvo@irb.hr|kadrovska@irb.hr|carmen.culi@irb.hr|pravna@irb.hr|tatjana.jedlicko@irb.hr|gordana.raguz@irb.hr|znr@irb.hr|robert.bernat@irb.hr|help@irb.hr|zmihalj@irb.hr|jurica.vlasic@irb.hr|matea.zubcic@irb.hr|larisa@irb.hr|vibor@irb.hr|jasminka.popovic@irb.hr|smuc@irb.hr|maja.sikiric@irb.hr|ivo.piantanida@irb.hr|ana.santic@irb.hr|branka.salopek-sondi@irb.hr|koraljka.gall.troselj@irb.hr|cim@irb.hr|mirta@cim.irb.hr|tvrtko.smital@irb.hr|bojan.macan@irb.hr|smrecki@irb.hr|davor.davidovic@irb.hr|anticic@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/About-RBI/Contact-Us#general-director-office,ok,info@irb.hr|ravnatelj@irb.hr|pr@irb.hr|sluzbenikzainformiranje@irb.hr|gdpr@irb.hr|ana.marija.horvatin@irb.hr|nabava@irb.hr|anita.nekic@irb.hr|tz@irb.hr|marijana.klasnic.kozar@irb.hr|racunovodstvo@irb.hr|kadrovska@irb.hr|carmen.culi@irb.hr|pravna@irb.hr|tatjana.jedlicko@irb.hr|gordana.raguz@irb.hr|znr@irb.hr|robert.bernat@irb.hr|help@irb.hr|zmihalj@irb.hr|jurica.vlasic@irb.hr|matea.zubcic@irb.hr|larisa@irb.hr|vibor@irb.hr|jasminka.popovic@irb.hr|smuc@irb.hr|maja.sikiric@irb.hr|ivo.piantanida@irb.hr|ana.santic@irb.hr|branka.salopek-sondi@irb.hr|koraljka.gall.troselj@irb.hr|cim@irb.hr|mirta@cim.irb.hr|tvrtko.smital@irb.hr|bojan.macan@irb.hr|smrecki@irb.hr|davor.davidovic@irb.hr|anticic@irb.hr,,,,
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,own_site,internal_contact_page,https://www.irb.hr/eng/About-RBI/People/Andreja-Ambriovic-Ristov#awards,ok,andreja.ambriovic.ristov@irb.hr,,,,
org_politistiki_kinisi_lemesou_epilogi_cypru_8fcf1810,Politistiki Kinisi Lemesou Epilogi,own_site,homepage,https://www.epilogi.org/,ok,,,,,
org_politistiki_kinisi_lemesou_epilogi_cypru_8fcf1810,Politistiki Kinisi Lemesou Epilogi,own_site,internal_contact_page,https://www.epilogi.org/contact,ok,events@epilogi.org,,,,
org_politistiki_kinisi_lemesou_epilogi_cypru_8fcf1810,Politistiki Kinisi Lemesou Epilogi,own_site,internal_contact_page,https://www.epilogi.org/about,ok,,,,,
org_lebanon_rmf_org_lb_e9359432,مؤسسة رينه معوض,own_site,homepage,https://linktr.ee/ReneMoawadFoundation?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnTJOE2tba5GMCEjDrzSsIDl4a3Fc9tc4SjcYd4siFLLCEJBD3biSA4hSXH94_aem_iArUJ5u6rluVAydgPXqLsw,ok,,,,,
org_lebanon_rmf_org_lb_e9359432,مؤسسة رينه معوض,own_site,baseline_contact_url,https://linktr.ee/ReneMoawadFoundation?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnTJOE2tba5GMCEjDrzSsIDl4a3Fc9tc4SjcYd4siFLLCEJBD3biSA4hSXH94_aem_iArUJ5u6rluVAydgPXqLsw,ok,,,,,
org_lebanon_rmf_org_lb_e9359432,مؤسسة رينه معوض,own_site,internal_contact_page,https://linktr.ee/features/audience-management,ok,,,,,
org_lebanon_rmf_org_lb_e9359432,مؤسسة رينه معوض,own_site,internal_contact_page,https://linktr.ee/features/contact-forms,ok,,,,,
org_lebanon_rmf_org_lb_e9359432,مؤسسة رينه معوض,own_site,internal_contact_page,https://linktr.ee/features/email-integrations,ok,,,,,
org_lebanon_rmf_org_lb_e9359432,مؤسسة رينه معوض,own_site,internal_contact_page,https://linktr.ee/s/about/contact,ok,,,,,
org_jordan_wadi_jordan_org_f5a31d2e,جمعية وادي لتنمية النظم البيئية المستدامة,own_site,homepage,https://wadi-jordan.org/,ok,,,,,
org_lebanon_lri_lb_org_94b5354a,جمعية التحريج في لبنان,own_site,homepage,https://www.lri-lb.org/,ok,,,,,
org_lebanon_lri_lb_org_94b5354a,جمعية التحريج في لبنان,own_site,baseline_contact_url,http://www.lri-lb.org,ok,,,,,
org_algeria_asal_dz_b46ed3b3,الوكـالة الفضـائية الجـزائرية,own_site,homepage,https://asal.dz/,ok,info@asal.dz,,,,
org_algeria_asal_dz_b46ed3b3,الوكـالة الفضـائية الجـزائرية,own_site,baseline_contact_url,http://www.asal.dz,http_error_503,,,,,HTTP Error 503: Service Unavailable
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,homepage,https://www.r2msolution.com/it/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,baseline_contact_url,https://www.r2msolution.com/fr/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/it/contatti/,ok,info@r2msolution.com|france@r2msolution.com|spain@r2msolution.com,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/it/il-nostro-team/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/it/chi-siamo/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/fr/contact/,ok,info@r2msolution.com|france@r2msolution.com|spain@r2msolution.com,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/contacts/,ok,info@r2msolution.com|france@r2msolution.com|spain@r2msolution.com,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/our-team/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/about-us/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/contacts/#content,ok,info@r2msolution.com|france@r2msolution.com|spain@r2msolution.com,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/our-complete-team/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/about-us/#content,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/contacts/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjE0MDAzIiwidG9nZ2xlIjpmYWxzZX0%3D,ok,info@r2msolution.com|france@r2msolution.com|spain@r2msolution.com,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/contacts/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6Ijg3OTEiLCJ0b2dnbGUiOmZhbHNlfQ%3D%3D,ok,info@r2msolution.com|france@r2msolution.com|spain@r2msolution.com,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/our-complete-team/,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/our-complete-team/#content,ok,,,,,
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,own_site,internal_contact_page,https://www.r2msolution.com/en/our-complete-team/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjE0MDAzIiwidG9nZ2xlIjpmYWxzZX0%3D,ok,,,,,
org_lebanon_facebook_com_360ff1e7,الرابطة الوطنية للثقافة والتنمية,own_site,homepage,https://www.facebook.com/,http_error_400,,,,,HTTP Error 400: Bad Request
org_lebanon_facebook_com_360ff1e7,الرابطة الوطنية للثقافة والتنمية,own_site,baseline_contact_url,http://www.facebook.com/profile.php?id=100063960883478,http_error_400,,,,,HTTP Error 400: Bad Request
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,homepage,https://pdalebanon.org/,ok,,,,,
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,baseline_contact_url,http://www.pdalebanon.org,http_error_403,,,,,HTTP Error 403: Forbidden
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,internal_contact_page,https://pdalebanon.org/about-us/contact/,ok,,,,,
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,internal_contact_page,https://pdalebanon.org/about-us/,ok,,,,,
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,internal_contact_page,https://pdalebanon.org/about-us/who-are-we/,ok,,,,,
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,internal_contact_page,https://pdalebanon.org/about-us/contact/#content,ok,,,,,
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,internal_contact_page,https://pdalebanon.org/about-us/contact/,ok,,,,,
org_lebanon_pdalebanon_org_0864eed5,جمعية التصميم والتنمية - الفرج,own_site,internal_contact_page,https://pdalebanon.org/about-us/who-are-we/#content,ok,,,,,
org_greece_hcmr_gr_0fe13449,ΕΛΛΗΝΙΚΟ ΚΕΝΤΡΟ ΘΑΛΑΣΣΙΩΝ ΕΡΕΥΝΩΝ (ΕΛ.ΚΕ.Θ.Ε.),own_site,homepage,https://www.hcmr.gr/en/,ok,,,,,
